asset,family,value_kind,index,value
N1800,v_b,head_singular,81,0.04685824782506694
N1800,v_b,head_singular,82,0.04611924974309138
N1800,v_b,head_singular,83,0.045322323015741545
N1800,v_b,head_singular,84,0.044640520884305195
N1800,v_b,head_singular,85,0.044084447379910345
N1800,v_b,head_singular,86,0.04369917634710821
N1800,v_b,head_singular,87,0.04288983625295736
N1800,v_b,head_singular,88,0.04192235286217185
N1800,v_b,head_singular,89,0.0414736948252496
N1800,v_b,head_singular,90,0.04100981747551991
N1800,v_b,head_singular,91,0.040758257733497394
N1800,v_b,head_singular,92,0.04057947787064513
N1800,v_b,head_singular,93,0.039672033767978385
N1800,v_b,head_singular,94,0.03916550037277568
N1800,v_b,head_singular,95,0.03864076751381264
N1800,v_b,head_singular,96,0.0381077283278876
N1800,v_b,head_singular,97,0.03772204120099081
N1800,v_b,head_singular,98,0.03688493323619883
N1800,v_b,head_singular,99,0.03643106294779398
N1800,v_b,head_singular,100,0.03620941273839544
N1800,v_b,head_singular,101,0.03586205001812512
N1800,v_b,head_singular,102,0.03532421770010254
N1800,v_b,head_singular,103,0.03505301959075948
N1800,v_b,head_singular,104,0.034702140452873224
N1800,v_b,head_singular,105,0.03421364576792986
N1800,v_b,head_singular,106,0.033511116322528
N1800,v_b,head_singular,107,0.033264588747331084
N1800,v_b,head_singular,108,0.03247675098273471
N1800,v_b,head_singular,109,0.0323721802526661
N1800,v_b,head_singular,110,0.03173938311793946
N1800,v_b,head_singular,111,0.031030607231362962
N1800,v_b,head_singular,112,0.030928884367658404
N1800,v_b,head_singular,113,0.030637736390073483
N1800,v_b,head_singular,114,0.02997987798150658
N1800,v_b,head_singular,115,0.029908115974732436
N1800,v_b,head_singular,116,0.029458042103946567
N1800,v_b,head_singular,117,0.028981596288186667
N1800,v_b,head_singular,118,0.028501482951548866
N1800,v_b,head_singular,119,0.0281111526096874
N1800,v_b,head_singular,120,0.02754061876694062
N1800,v_b,head_singular,121,0.027110441369958625
N1800,v_b,head_singular,122,0.026909610405291655
N1800,v_b,head_singular,123,0.026695034962657963
N1800,v_b,head_singular,124,0.02630256903398822
N1800,v_b,head_singular,125,0.02587060486792145
N1800,v_b,head_singular,126,0.02538481083503903
N1800,v_b,head_singular,127,0.025013390450080435
N1800,v_b,head_singular,128,0.024587398101969173
N1800,v_b,head_singular,129,0.02445431859762922
N1800,v_b,head_singular,130,0.024303164848111534
N1800,v_b,head_singular,131,0.023914107137486214
N1800,v_b,head_singular,132,0.023335718426418923
N1800,v_b,head_singular,133,0.023180770582395684
N1800,v_b,head_singular,134,0.02297327305767852
N1800,v_b,head_singular,135,0.02265358373636542
N1800,v_b,head_singular,136,0.02224020082818469
N1800,v_b,head_singular,137,0.021992586379502632
N1800,v_b,head_singular,138,0.02157906347352007
N1800,v_b,head_singular,139,0.02100157699225744
N1800,v_b,head_singular,140,0.020456016238165182
N1800,v_b,head_singular,141,0.02031502232455687
N1800,v_b,head_singular,142,0.020187997546979048
N1800,v_b,head_singular,143,0.01991763573114686
N1800,v_b,head_singular,144,0.019682826809399184
N1800,v_b,head_singular,145,0.01948644148564794
N1800,v_b,head_singular,146,0.019374391499159274
N1800,v_b,head_singular,147,0.018952587652235495
N1800,v_b,head_singular,148,0.018603550484728226
N1800,v_b,head_singular,149,0.018316166448833146
N1800,v_b,head_singular,150,0.018104027246281365
N1800,v_b,head_singular,151,0.018052695703758777
N1800,v_b,head_singular,152,0.01793468329163408
N1800,v_b,head_singular,153,0.0173003445744521
N1800,v_b,head_singular,154,0.01711546310859296
N1800,v_b,head_singular,155,0.01704732844120461
N1800,v_b,head_singular,156,0.016686887054356756
N1800,v_b,head_singular,157,0.01608957191299059
N1800,v_b,head_singular,158,0.015812136839035228
N1800,v_b,head_singular,159,0.01564387122306865
N1800,v_b,head_singular,160,0.015541835872201853
N1800,v_b,head_singular,161,0.015074879638423971
N1800,v_b,head_singular,162,0.014923753307331911
N1800,v_b,head_singular,163,0.014732984451759398
N1800,v_b,head_singular,164,0.014438759261985403
N1800,v_b,head_singular,165,0.014105029731484421
N1800,v_b,head_singular,166,0.013869232476288537
N1800,v_b,head_singular,167,0.01355902847366136
N1800,v_b,head_singular,168,0.013396095528295453
N1800,v_b,head_singular,169,0.012788821437982652
N1800,v_b,head_singular,170,0.012614482284940404
N1800,v_b,head_singular,171,0.012403608086587163
N1800,v_b,head_singular,172,0.012251329114470588
N1800,v_b,head_singular,173,0.011894205946945954
N1800,v_b,head_singular,174,0.011734356571081505
N1800,v_b,head_singular,175,0.011589727558953641
N1800,v_b,head_singular,176,0.011231441933811447
N1800,v_b,head_singular,177,0.011114807371418713
N1800,v_b,head_singular,178,0.011045136370644746
N1800,v_b,head_singular,179,0.010928256680070612
N1800,v_b,head_singular,180,0.01049281026587919
N1800,v_b,head_singular,181,0.010111281136184794
N1800,v_b,head_singular,182,0.009952709305287018
N1800,v_b,head_singular,183,0.00975507350623412
N1800,v_b,head_singular,184,0.009510228240239048
N1800,v_b,head_singular,185,0.009323678310279889
N1800,v_b,head_singular,186,0.008823563385865735
N1800,v_b,head_singular,187,0.008691783916802668
N1800,v_b,head_singular,188,0.008680435264334825
N1800,v_b,head_singular,189,0.00830139068671022
N1800,v_b,head_singular,190,0.008172873162423815
N1800,v_b,head_singular,191,0.008078987856126556
N1800,v_b,head_singular,192,0.007748843565885185
N1800,v_b,head_singular,193,0.0076505855534889896
N1800,v_b,head_singular,194,0.007310125710990893
N1800,v_b,head_singular,195,0.007197926504376265
N1800,v_b,head_singular,196,0.006793149968594198
N1800,v_b,head_singular,197,0.006700130985836677
N1800,v_b,head_singular,198,0.006491223032616797
N1800,v_b,head_singular,199,0.006361432762878266
N1800,v_b,head_singular,200,0.006067686266988305
N1800,v_b,head_singular,201,0.005717507177390411
N1800,v_b,head_singular,202,0.005511473673461654
N1800,v_b,head_singular,203,0.0053191793422731615
N1800,v_b,head_singular,204,0.005059340579885892
N1800,v_b,head_singular,205,0.00477653251200772
N1800,v_b,head_singular,206,0.004595954356335105
N1800,v_b,head_singular,207,0.004379818308756
N1800,v_b,head_singular,208,0.004314067238710224
N1800,v_b,head_singular,209,0.004014598579656654
N1800,v_b,head_singular,210,0.003626687672437753
N1800,v_b,head_singular,211,0.003483122336853797
N1800,v_b,head_singular,212,0.0032376292340363564
N1800,v_b,head_singular,213,0.003096362910156073
N1800,v_b,head_singular,214,0.0028514559815400126
N1800,v_b,head_singular,215,0.0024588455660317847
O1200__N1000,q_b,principal_cosine,0,0.8355304011691003
O1200__N1000,q_b,principal_cosine,1,0.8012326961207902
O1200__N1000,q_b,principal_cosine,2,0.7972221333585988
O1200__N1000,q_b,principal_cosine,3,0.7805671637570275
O1200__N1000,q_b,principal_cosine,4,0.7765774449847918
O1200__N1000,q_b,principal_cosine,5,0.7693633867798249
O1200__N1000,q_b,principal_cosine,6,0.7612059035208426
O1200__N1000,q_b,principal_cosine,7,0.7568188924372287
O1200__N1000,q_b,principal_cosine,8,0.7500290100486419
O1200__N1000,q_b,principal_cosine,9,0.7489976103462453
O1200__N1000,q_b,principal_cosine,10,0.7432363192328433
O1200__N1000,q_b,principal_cosine,11,0.740144101385956
O1200__N1000,q_b,principal_cosine,12,0.7318881189897687
O1200__N1000,q_b,principal_cosine,13,0.7167214529090902
O1200__N1000,q_b,principal_cosine,14,0.7158778908356768
O1200__N1000,q_b,principal_cosine,15,0.7123638512457734
O1200__N1000,q_b,principal_cosine,16,0.7004959107074838
O1200__N1000,q_b,principal_cosine,17,0.6975281448356293
O1200__N1000,q_b,principal_cosine,18,0.6933733790682133
O1200__N1000,q_b,principal_cosine,19,0.6900891307800139
O1200__N1000,q_b,principal_cosine,20,0.6866049942253446
O1200__N1000,q_b,principal_cosine,21,0.6802379675495394
O1200__N1000,q_b,principal_cosine,22,0.6772491780194666
O1200__N1000,q_b,principal_cosine,23,0.674767228216564
O1200__N1000,q_b,principal_cosine,24,0.6679995312486618
O1200__N1000,q_b,principal_cosine,25,0.6659551676087269
O1200__N1000,q_b,principal_cosine,26,0.6641193761018449
O1200__N1000,q_b,principal_cosine,27,0.6597875828493556
O1200__N1000,q_b,principal_cosine,28,0.6550116962637647
O1200__N1000,q_b,principal_cosine,29,0.6530140641357823
O1200__N1000,q_b,principal_cosine,30,0.647825725622113
O1200__N1000,q_b,principal_cosine,31,0.6408425739906389
O1200__N1000,q_b,principal_cosine,32,0.6377563947524033
O1200__N1000,q_b,principal_cosine,33,0.6325435407506158
O1200__N1000,q_b,principal_cosine,34,0.6290075909560828
O1200__N1000,q_b,principal_cosine,35,0.6263878119477968
O1200__N1000,q_b,principal_cosine,36,0.6259335030883467
O1200__N1000,q_b,principal_cosine,37,0.617642990461892
O1200__N1000,q_b,principal_cosine,38,0.6166608990330713
O1200__N1000,q_b,principal_cosine,39,0.6101028736006969
O1200__N1000,q_b,principal_cosine,40,0.6065343979745603
O1200__N1000,q_b,principal_cosine,41,0.6033714760872556
O1200__N1000,q_b,principal_cosine,42,0.6002241806856436
O1200__N1000,q_b,principal_cosine,43,0.5979394953935888
O1200__N1000,q_b,principal_cosine,44,0.5958317108757778
O1200__N1000,q_b,principal_cosine,45,0.5895143187012667
O1200__N1000,q_b,principal_cosine,46,0.5866947804495526
O1200__N1000,q_b,principal_cosine,47,0.5843471548517715
O1200__N1000,q_b,principal_cosine,48,0.5777535815014286
O1200__N1000,q_b,principal_cosine,49,0.5745562192208034
O1200__N1000,q_b,principal_cosine,50,0.5727268855179445
O1200__N1000,q_b,principal_cosine,51,0.5659253683364245
O1200__N1000,q_b,principal_cosine,52,0.5640376867295768
O1200__N1000,q_b,principal_cosine,53,0.5620450821166498
O1200__N1000,q_b,principal_cosine,54,0.5601342797672177
O1200__N1000,q_b,principal_cosine,55,0.5549405563544185
O1200__N1000,q_b,principal_cosine,56,0.551677016932749
O1200__N1000,q_b,principal_cosine,57,0.5481510853807525
O1200__N1000,q_b,principal_cosine,58,0.5446067378940667
O1200__N1000,q_b,principal_cosine,59,0.5414045232640555
O1200__N1000,q_b,principal_cosine,60,0.5377635456757917
O1200__N1000,q_b,principal_cosine,61,0.5327221990249762
O1200__N1000,q_b,principal_cosine,62,0.5290583668439773
O1200__N1000,q_b,principal_cosine,63,0.5262780028193997
O1200__N1000,q_b,principal_cosine,64,0.5221068774743485
O1200__N1000,q_b,principal_cosine,65,0.5208987140630482
O1200__N1000,q_b,principal_cosine,66,0.5130176807389282
O1200__N1000,q_b,principal_cosine,67,0.512176343804972
O1200__N1000,q_b,principal_cosine,68,0.5062079346220565
O1200__N1000,q_b,principal_cosine,69,0.503638682050704
O1200__N1000,q_b,principal_cosine,70,0.5019696911079129
O1200__N1000,q_b,principal_cosine,71,0.49915650198161177
O1200__N1000,q_b,principal_cosine,72,0.4919721179507236
O1200__N1000,q_b,principal_cosine,73,0.4912534110523262
O1200__N1000,q_b,principal_cosine,74,0.48598594133963663
O1200__N1000,q_b,principal_cosine,75,0.4841651935872657
O1200__N1000,q_b,principal_cosine,76,0.47997145242113554
O1200__N1000,q_b,principal_cosine,77,0.4787778221253471
O1200__N1000,q_b,principal_cosine,78,0.47617542680743596
O1200__N1000,q_b,principal_cosine,79,0.4712279485377033
O1200__N1000,q_b,principal_cosine,80,0.4651469037765772
O1200__N1000,q_b,principal_cosine,81,0.46006351140087304
O1200__N1000,q_b,principal_cosine,82,0.45511630598525266
O1200__N1000,q_b,principal_cosine,83,0.4526950448116149
O1200__N1000,q_b,principal_cosine,84,0.44874217403076344
O1200__N1000,q_b,principal_cosine,85,0.4474303338599411
O1200__N1000,q_b,principal_cosine,86,0.4440131345707243
O1200__N1000,q_b,principal_cosine,87,0.4399242970109791
O1200__N1000,q_b,principal_cosine,88,0.4392485415031463
O1200__N1000,q_b,principal_cosine,89,0.4353435899823651
O1200__N1000,q_b,principal_cosine,90,0.42971724247483994
O1200__N1000,q_b,principal_cosine,91,0.4235105669951861
O1200__N1000,q_b,principal_cosine,92,0.42219600757511616
O1200__N1000,q_b,principal_cosine,93,0.41881139412655766
O1200__N1000,q_b,principal_cosine,94,0.4148916976153134
O1200__N1000,q_b,principal_cosine,95,0.41226810295837396
O1200__N1000,q_b,principal_cosine,96,0.40645931570503907
O1200__N1000,q_b,principal_cosine,97,0.4039616824226361
O1200__N1000,q_b,principal_cosine,98,0.4021173443802268
O1200__N1000,q_b,principal_cosine,99,0.4005545434736244
O1200__N1000,q_b,principal_cosine,100,0.3948949483039081
O1200__N1000,q_b,principal_cosine,101,0.39278409515298646
O1200__N1000,q_b,principal_cosine,102,0.39145386521662173
O1200__N1000,q_b,principal_cosine,103,0.3882256355661224
O1200__N1000,q_b,principal_cosine,104,0.3830236973529239
O1200__N1000,q_b,principal_cosine,105,0.3824949889631177
O1200__N1000,q_b,principal_cosine,106,0.37581634511658407
O1200__N1000,q_b,principal_cosine,107,0.37346263587739614
O1200__N1000,q_b,principal_cosine,108,0.36954799347855344
O1200__N1000,q_b,principal_cosine,109,0.36667496764297774
O1200__N1000,q_b,principal_cosine,110,0.36417117699577134
O1200__N1000,q_b,principal_cosine,111,0.3602498847914364
O1200__N1000,q_b,principal_cosine,112,0.3559600916566387
O1200__N1000,q_b,principal_cosine,113,0.35232402148577663
O1200__N1000,q_b,principal_cosine,114,0.3497822247412446
O1200__N1000,q_b,principal_cosine,115,0.3429165558967431
O1200__N1000,q_b,principal_cosine,116,0.34013402776826795
O1200__N1000,q_b,principal_cosine,117,0.33647924922976546
O1200__N1000,q_b,principal_cosine,118,0.3333801088972673
O1200__N1000,q_b,principal_cosine,119,0.3297311447835832
O1200__N1000,q_b,principal_cosine,120,0.32638220034610127
O1200__N1000,q_b,principal_cosine,121,0.31969856000990365
O1200__N1000,q_b,principal_cosine,122,0.3193924746914379
O1200__N1000,q_b,principal_cosine,123,0.3165164281206701
O1200__N1000,q_b,principal_cosine,124,0.309574166214394
O1200__N1000,q_b,principal_cosine,125,0.3084045419510475
O1200__N1000,q_b,principal_cosine,126,0.30695472798542633
O1200__N1000,q_b,principal_cosine,127,0.30284379672267103
O1200__N1000,q_b,principal_cosine,128,0.2981596727281089
O1200__N1000,q_b,principal_cosine,129,0.29563048056996194
O1200__N1000,q_b,principal_cosine,130,0.29115025157294916
O1200__N1000,q_b,principal_cosine,131,0.28646705343845186
O1200__N1000,q_b,principal_cosine,132,0.2840566878453674
O1200__N1000,q_b,principal_cosine,133,0.27844717862162915
O1200__N1000,q_b,principal_cosine,134,0.27394314411866827
O1200__N1000,q_b,principal_cosine,135,0.27215187442905603
O1200__N1000,q_b,principal_cosine,136,0.26822080495303746
O1200__N1000,q_b,principal_cosine,137,0.26696334173951636
O1200__N1000,q_b,principal_cosine,138,0.2636657646451782
O1200__N1000,q_b,principal_cosine,139,0.26112546814566284
O1200__N1000,q_b,principal_cosine,140,0.25732363685149057
O1200__N1000,q_b,principal_cosine,141,0.2548253126497923
O1200__N1000,q_b,principal_cosine,142,0.24954816497429308
O1200__N1000,q_b,principal_cosine,143,0.24666423364298562
O1200__N1000,q_b,principal_cosine,144,0.24442207211719355
O1200__N1000,q_b,principal_cosine,145,0.2416778295889332
O1200__N1000,q_b,principal_cosine,146,0.23737834830303559
O1200__N1000,q_b,principal_cosine,147,0.23373848338241573
O1200__N1000,q_b,principal_cosine,148,0.22966658342776336
O1200__N1000,q_b,principal_cosine,149,0.2270484471081676
O1200__N1000,q_b,principal_cosine,150,0.22392863691075882
O1200__N1000,q_b,principal_cosine,151,0.2197976861908721
O1200__N1000,q_b,principal_cosine,152,0.217071751459582
O1200__N1000,q_b,principal_cosine,153,0.21288308091149907
O1200__N1000,q_b,principal_cosine,154,0.20937872855511944
O1200__N1000,q_b,principal_cosine,155,0.20445489659791707
O1200__N1000,q_b,principal_cosine,156,0.20000221211013242
O1200__N1000,q_b,principal_cosine,157,0.1990044149442595
O1200__N1000,q_b,principal_cosine,158,0.19591179780393048
O1200__N1000,q_b,principal_cosine,159,0.19361168262869255
O1200__N1000,q_b,principal_cosine,160,0.18921057989636936
O1200__N1000,q_b,principal_cosine,161,0.1851750101249224
O1200__N1000,q_b,principal_cosine,162,0.1814876993893418
O1200__N1000,q_b,principal_cosine,163,0.17615950922928172
O1200__N1000,q_b,principal_cosine,164,0.17433819300256853
O1200__N1000,q_b,principal_cosine,165,0.16698642818974618
O1200__N1000,q_b,principal_cosine,166,0.16492177815894477
O1200__N1000,q_b,principal_cosine,167,0.1630109976451522
O1200__N1000,q_b,principal_cosine,168,0.15987425508503075
O1200__N1000,q_b,principal_cosine,169,0.15431313527561552
O1200__N1000,q_b,principal_cosine,170,0.15336354190938062
O1200__N1000,q_b,principal_cosine,171,0.14830460622308142
O1200__N1000,q_b,principal_cosine,172,0.14335555235038208
O1200__N1000,q_b,principal_cosine,173,0.14228865461972176
O1200__N1000,q_b,principal_cosine,174,0.13955922453493186
O1200__N1000,q_b,principal_cosine,175,0.13543476502159124
O1200__N1000,q_b,principal_cosine,176,0.1328350289375302
O1200__N1000,q_b,principal_cosine,177,0.12766863985815174
O1200__N1000,q_b,principal_cosine,178,0.12519002681917296
O1200__N1000,q_b,principal_cosine,179,0.12170838011300188
O1200__N1000,q_b,principal_cosine,180,0.11738322670288213
O1200__N1000,q_b,principal_cosine,181,0.11331864716407312
O1200__N1000,q_b,principal_cosine,182,0.10994718226229282
O1200__N1000,q_b,principal_cosine,183,0.10894088923939801
O1200__N1000,q_b,principal_cosine,184,0.10347351048318118
O1200__N1000,q_b,principal_cosine,185,0.10271295916805379
O1200__N1000,q_b,principal_cosine,186,0.1002570518139876
O1200__N1000,q_b,principal_cosine,187,0.09924435374724667
O1200__N1000,q_b,principal_cosine,188,0.09534542264379124
O1200__N1000,q_b,principal_cosine,189,0.08397596776101064
O1200__N1000,q_b,principal_cosine,190,0.08215822459095827
O1200__N1000,q_b,principal_cosine,191,0.08076051061506324
O1200__N1000,q_b,principal_cosine,192,0.07389760862135489
O1200__N1000,q_b,principal_cosine,193,0.0709942395687975
O1200__N1000,q_b,principal_cosine,194,0.06876667097441336
O1200__N1000,q_b,principal_cosine,195,0.0666718989554752
O1200__N1000,q_b,principal_cosine,196,0.06405015328423894
O1200__N1000,q_b,principal_cosine,197,0.06267594697733975
O1200__N1000,q_b,principal_cosine,198,0.06107245708829954
O1200__N1000,q_b,principal_cosine,199,0.05815299651293481
O1200__N1000,q_b,principal_cosine,200,0.053225433580588837
O1200__N1000,q_b,principal_cosine,201,0.05274349474115749
O1200__N1000,q_b,principal_cosine,202,0.0490010313737215
O1200__N1000,q_b,principal_cosine,203,0.0450693021040617
O1200__N1000,q_b,principal_cosine,204,0.040815998486453425
O1200__N1000,q_b,principal_cosine,205,0.03566315081241434
O1200__N1000,q_b,principal_cosine,206,0.031662082853211204
O1200__N1000,q_b,principal_cosine,207,0.028032762881444184
O1200__N1000,q_b,principal_cosine,208,0.02485423960199474
O1200__N1000,q_b,principal_cosine,209,0.020766438753263693
O1200__N1000,q_b,principal_cosine,210,0.020713236013906258
O1200__N1000,q_b,principal_cosine,211,0.016567515846105985
O1200__N1000,q_b,principal_cosine,212,0.01409433653941514
O1200__N1000,q_b,principal_cosine,213,0.009705866297874267
O1200__N1000,q_b,principal_cosine,214,0.003041888619335709
O1200__N1000,q_b,principal_cosine,215,0.000692756112842813
O1200__N1800,q_b,principal_cosine,0,0.8465080788314666
O1200__N1800,q_b,principal_cosine,1,0.8163074316353971
O1200__N1800,q_b,principal_cosine,2,0.8152062126249557
O1200__N1800,q_b,principal_cosine,3,0.7892927858247625
O1200__N1800,q_b,principal_cosine,4,0.7822926503796542
O1200__N1800,q_b,principal_cosine,5,0.7712479838871364
O1200__N1800,q_b,principal_cosine,6,0.7671471606363549
O1200__N1800,q_b,principal_cosine,7,0.7582999522082738
O1200__N1800,q_b,principal_cosine,8,0.7578440842837678
O1200__N1800,q_b,principal_cosine,9,0.7550357441968835
O1200__N1800,q_b,principal_cosine,10,0.7517445360777961
O1200__N1800,q_b,principal_cosine,11,0.7415471107202695
O1200__N1800,q_b,principal_cosine,12,0.7394548437180231
O1200__N1800,q_b,principal_cosine,13,0.7343539769142273
O1200__N1800,q_b,principal_cosine,14,0.7299186373172205
O1200__N1800,q_b,principal_cosine,15,0.7220040163108383
O1200__N1800,q_b,principal_cosine,16,0.7188185051162906
O1200__N1800,q_b,principal_cosine,17,0.7134637001462947
O1200__N1800,q_b,principal_cosine,18,0.7074399584145736
O1200__N1800,q_b,principal_cosine,19,0.7030977629195065
O1200__N1800,q_b,principal_cosine,20,0.697639801490817
O1200__N1800,q_b,principal_cosine,21,0.6863060014629805
O1200__N1800,q_b,principal_cosine,22,0.6826584361718008
O1200__N1800,q_b,principal_cosine,23,0.676708504662444
O1200__N1800,q_b,principal_cosine,24,0.6759159136126377
O1200__N1800,q_b,principal_cosine,25,0.6691991135402938
O1200__N1800,q_b,principal_cosine,26,0.6668933957753097
O1200__N1800,q_b,principal_cosine,27,0.6638079943501096
O1200__N1800,q_b,principal_cosine,28,0.6586575992993084
O1200__N1800,q_b,principal_cosine,29,0.6524095269728007
O1200__N1800,q_b,principal_cosine,30,0.6507307668026152
O1200__N1800,q_b,principal_cosine,31,0.6447640219103864
O1200__N1800,q_b,principal_cosine,32,0.6411365737720475
O1200__N1800,q_b,principal_cosine,33,0.6295853247291968
O1200__N1800,q_b,principal_cosine,34,0.6269502322833177
O1200__N1800,q_b,principal_cosine,35,0.6251058214122704
O1200__N1800,q_b,principal_cosine,36,0.6206331699240181
O1200__N1800,q_b,principal_cosine,37,0.6183340485206383
O1200__N1800,q_b,principal_cosine,38,0.6129043100051511
O1200__N1800,q_b,principal_cosine,39,0.6093598824476588
O1200__N1800,q_b,principal_cosine,40,0.6056172019245043
O1200__N1800,q_b,principal_cosine,41,0.6003339475273243
O1200__N1800,q_b,principal_cosine,42,0.5991557812260356
O1200__N1800,q_b,principal_cosine,43,0.5923244721978413
O1200__N1800,q_b,principal_cosine,44,0.588874192325615
O1200__N1800,q_b,principal_cosine,45,0.5866108674971835
O1200__N1800,q_b,principal_cosine,46,0.5830459612892979
O1200__N1800,q_b,principal_cosine,47,0.581324793074269
O1200__N1800,q_b,principal_cosine,48,0.5757805807145965
O1200__N1800,q_b,principal_cosine,49,0.574139060130265
O1200__N1800,q_b,principal_cosine,50,0.5711655583933324
O1200__N1800,q_b,principal_cosine,51,0.5680734964594961
O1200__N1800,q_b,principal_cosine,52,0.5635654035571049
O1200__N1800,q_b,principal_cosine,53,0.5594752287004331
O1200__N1800,q_b,principal_cosine,54,0.5572906747530693
O1200__N1800,q_b,principal_cosine,55,0.5542922804748929
O1200__N1800,q_b,principal_cosine,56,0.5497824643708684
O1200__N1800,q_b,principal_cosine,57,0.5447161933528496
O1200__N1800,q_b,principal_cosine,58,0.5399902420847822
O1200__N1800,q_b,principal_cosine,59,0.5361209000798228
O1200__N1800,q_b,principal_cosine,60,0.5308213097939746
O1200__N1800,q_b,principal_cosine,61,0.5289768689648489
O1200__N1800,q_b,principal_cosine,62,0.5245985320784277
O1200__N1800,q_b,principal_cosine,63,0.5240207581907192
O1200__N1800,q_b,principal_cosine,64,0.5191961011194843
O1200__N1800,q_b,principal_cosine,65,0.5171763615241018
O1200__N1800,q_b,principal_cosine,66,0.5094113298722844
O1200__N1800,q_b,principal_cosine,67,0.5091505126209698
O1200__N1800,q_b,principal_cosine,68,0.5043476532000771
O1200__N1800,q_b,principal_cosine,69,0.5029162511002111
O1200__N1800,q_b,principal_cosine,70,0.502335250479155
O1200__N1800,q_b,principal_cosine,71,0.49342485464472086
O1200__N1800,q_b,principal_cosine,72,0.4901758557415931
O1200__N1800,q_b,principal_cosine,73,0.4899932867844602
O1200__N1800,q_b,principal_cosine,74,0.4856531926217091
O1200__N1800,q_b,principal_cosine,75,0.48183588821353757
O1200__N1800,q_b,principal_cosine,76,0.47990667465118053
O1200__N1800,q_b,principal_cosine,77,0.4746672782180548
O1200__N1800,q_b,principal_cosine,78,0.4713133132935824
O1200__N1800,q_b,principal_cosine,79,0.46807626265086855
O1200__N1800,q_b,principal_cosine,80,0.4675194991827757
O1200__N1800,q_b,principal_cosine,81,0.46103323814665215
O1200__N1800,q_b,principal_cosine,82,0.45841932405231184
O1200__N1800,q_b,principal_cosine,83,0.45405992588349825
O1200__N1800,q_b,principal_cosine,84,0.45353430712072285
O1200__N1800,q_b,principal_cosine,85,0.44870104953086354
O1200__N1800,q_b,principal_cosine,86,0.4430788623214533
O1200__N1800,q_b,principal_cosine,87,0.43643038584027916
O1200__N1800,q_b,principal_cosine,88,0.4318298633949797
O1200__N1800,q_b,principal_cosine,89,0.4302473201832635
O1200__N1800,q_b,principal_cosine,90,0.4240054566040595
O1200__N1800,q_b,principal_cosine,91,0.42215595000230693
O1200__N1800,q_b,principal_cosine,92,0.41864168464398926
O1200__N1800,q_b,principal_cosine,93,0.41495839461131595
O1200__N1800,q_b,principal_cosine,94,0.4098791470091973
O1200__N1800,q_b,principal_cosine,95,0.4061449681627477
O1200__N1800,q_b,principal_cosine,96,0.40481120441946483
O1200__N1800,q_b,principal_cosine,97,0.40281996695005556
O1200__N1800,q_b,principal_cosine,98,0.3979664427995323
O1200__N1800,q_b,principal_cosine,99,0.39643882323112084
O1200__N1800,q_b,principal_cosine,100,0.39494223680690516
O1200__N1800,q_b,principal_cosine,101,0.3901898922987863
O1200__N1800,q_b,principal_cosine,102,0.3850017644562444
O1200__N1800,q_b,principal_cosine,103,0.3829629176311073
O1200__N1800,q_b,principal_cosine,104,0.3819007017526935
O1200__N1800,q_b,principal_cosine,105,0.37522574373246453
O1200__N1800,q_b,principal_cosine,106,0.3720380025531342
O1200__N1800,q_b,principal_cosine,107,0.3705108822767524
O1200__N1800,q_b,principal_cosine,108,0.36684485856577315
O1200__N1800,q_b,principal_cosine,109,0.36299434972603617
O1200__N1800,q_b,principal_cosine,110,0.35977460254571136
O1200__N1800,q_b,principal_cosine,111,0.3575575825766199
O1200__N1800,q_b,principal_cosine,112,0.3556408791445335
O1200__N1800,q_b,principal_cosine,113,0.3496846477781615
O1200__N1800,q_b,principal_cosine,114,0.34183428369645646
O1200__N1800,q_b,principal_cosine,115,0.3381694835324468
O1200__N1800,q_b,principal_cosine,116,0.336586795648557
O1200__N1800,q_b,principal_cosine,117,0.3318527818448883
O1200__N1800,q_b,principal_cosine,118,0.3300823334613048
O1200__N1800,q_b,principal_cosine,119,0.3258664373956882
O1200__N1800,q_b,principal_cosine,120,0.32095800243633443
O1200__N1800,q_b,principal_cosine,121,0.31961608899771227
O1200__N1800,q_b,principal_cosine,122,0.3155012528771487
O1200__N1800,q_b,principal_cosine,123,0.31495449138818676
O1200__N1800,q_b,principal_cosine,124,0.3108270667861985
O1200__N1800,q_b,principal_cosine,125,0.30859033903502076
O1200__N1800,q_b,principal_cosine,126,0.3042172027458525
O1200__N1800,q_b,principal_cosine,127,0.30305777173470955
O1200__N1800,q_b,principal_cosine,128,0.30151756457154616
O1200__N1800,q_b,principal_cosine,129,0.2966901200681156
O1200__N1800,q_b,principal_cosine,130,0.2947765554517873
O1200__N1800,q_b,principal_cosine,131,0.2894482250889599
O1200__N1800,q_b,principal_cosine,132,0.2885701777225285
O1200__N1800,q_b,principal_cosine,133,0.2837948625829348
O1200__N1800,q_b,principal_cosine,134,0.2803829227800102
O1200__N1800,q_b,principal_cosine,135,0.27779650345180956
O1200__N1800,q_b,principal_cosine,136,0.274290717334057
O1200__N1800,q_b,principal_cosine,137,0.26844724130223846
O1200__N1800,q_b,principal_cosine,138,0.26662390143376635
O1200__N1800,q_b,principal_cosine,139,0.2637861892330896
O1200__N1800,q_b,principal_cosine,140,0.2591130057629826
O1200__N1800,q_b,principal_cosine,141,0.25567288531664323
