asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
N1000,12,46,q_b,5,11.204277255880486,"[11.202959006990937,0.1465660389437695,0.06494888887281855,0.049446459942931155,0.02565531188384358,0.015614655279790333,0.012404868507996067,0.008977289876358879,0.006972684836777647,0.006682266140974542,0.006307072277297968,0.005504376045780792,0.005113742266317029,0.0048990272286228076,0.004776538833414275,0.004538779286406039]",48.45259360638067,"[48.45249239029301,0.08466224580421722,0.03734618145366431,0.028054083043988674,0.014507605130581552,0.009385391585008595,0.006927299344476666,0.005235780675926498,0.0040346850662864,0.003931926045752502,0.0036662334104987956,0.003126717047748489,0.0029212410986417478,0.002802775803618773,0.0026422104499290687,0.0025700352305635115]",0.00048789432912599295,0.001637326588375075
N1000,12,46,q_b,6,10.778861880742824,"[10.77556120478835,0.25136055696084364,0.06490050019097637,0.045471132244002455,0.027409826274893554,0.01906240174333373,0.014005980408412529,0.009396791481385216,0.008789031719048853,0.006754724312322183,0.005979614547630582,0.005493549265346951,0.005184473052524902,0.005004706204325378,0.004719049176967012,0.0044936806633007545]",45.84129461861856,"[45.84102867948076,0.1473356987494607,0.03737916114856416,0.026888543164444577,0.015758563353161916,0.010778281784563514,0.00803300157048987,0.0055184214286218385,0.005072735333734297,0.0038845692599811465,0.0034165358055998833,0.0032194186238922486,0.00305629184008415,0.0028463432826438817,0.002678735017444796,0.002636393422956001]",0.000487531564431265,0.0016368658008644363
N1000,12,46,q_b,7,9.919517153319072,"[9.8280925044467,1.3336118936569503,0.13414892819579535,0.06980889404317565,0.04004186644200425,0.03081941568232088,0.02843246045272262,0.015174112066602585,0.013320342764634533,0.0089486999170109,0.007099674334843938,0.0057531606456921935,0.0053726646828473595,0.004850690393992247,0.004740354969257147,0.004544544480248114]",40.80036376797457,"[40.789722298791716,0.9268289771581346,0.07914413590387953,0.040285232024473636,0.023674870042527017,0.017495957404888244,0.015978529046676456,0.008704413433769228,0.007463479146832605,0.005086381594476708,0.004158698939513348,0.0034099652783437023,0.00309801005142253,0.00284489937240553,0.0027055731348028496,0.0025578417149475165]",0.0004880317428614944,0.001643264916522094
N1000,12,46,q_b,8,11.036588529896697,"[11.035374339457134,0.13878469334520346,0.05967495921702861,0.042585873191857214,0.0321175560848401,0.02204222560811651,0.014066432948653902,0.013008864197223843,0.008246618980561874,0.006795662220501154,0.005909618640282906,0.005594072278370399,0.005452394384522307,0.00505765632950354,0.004871864913709623,0.004447143979577305]",47.45204495938247,"[47.4519523940396,0.07906997385773995,0.03426500834135757,0.024660200572567653,0.019001135253004297,0.013111370112346015,0.008357252161783867,0.007591322200158959,0.004555574057855488,0.0040508523712745655,0.0033811811719849432,0.003229158628224609,0.0031474105567076234,0.0028306829724813686,0.0027339949634371677,0.0023884717224582357]",0.000487128971144557,0.0016344099237473428
N1000,12,46,q_b,9,9.742695886022004,"[9.647641379237896,1.3444145605259588,0.15575250502777563,0.09400107993378311,0.031001578547586083,0.02552228725667559,0.02113285388936334,0.015248389879733076,0.009691535431949675,0.006796605306187648,0.006310771331893517,0.00563426080861862,0.005304665923380107,0.0048237123478904595,0.004764548058756419,0.003999220270176827]",39.90625793554746,"[39.89532826061621,0.927680354362908,0.08836887302833281,0.05406419549272521,0.018323525421560693,0.014908891754144078,0.011868129093169656,0.009089307300949473,0.005571530931687533,0.0038689832595173346,0.003687893988956461,0.0032907995451722117,0.0031322509847802014,0.0028681428604385184,0.002687498354715543,0.0023164337808188407]",0.0004881668573943898,0.0016453465689297828
N1000,12,46,q_b,10,10.73439050564328,"[10.732888545752571,0.16637431177507495,0.04663493182553733,0.030327068212131745,0.02417704831343695,0.01872426625344727,0.013206516534075716,0.009274959460677645,0.008903842482592829,0.006544341527701313,0.005494603917254962,0.005381953898139343,0.0051398136684161514,0.004777414785276127,0.004673025791907153,0.004486236631731492]",46.10873516767522,"[46.10862408216121,0.09308902931236315,0.02789932628389255,0.017301032901885272,0.01432847413749965,0.010907196928117696,0.0076152724827235705,0.005542563116826015,0.005069216024483871,0.003689786252980477,0.0030814955574442874,0.003056227600928373,0.002936151365434172,0.0027270195200977286,0.002651062420726134,0.002555261900166436]",0.0004881683271378279,0.0016391470678966205
N1000,12,46,q_b,11,10.08885891204262,"[10.084419643468781,0.27241830526981453,0.096445173099712,0.06106746016128387,0.031684405287005266,0.025305777145173448,0.014369333892494864,0.012197137248228124,0.010928941302338489,0.006640825930554918,0.005641020682460308,0.005422354257856215,0.005004825809562191,0.004633849132394165,0.004551797232703528,0.004519457797704809]",43.104985578197216,"[43.1046251435798,0.1615513800346195,0.054447762957907105,0.03527421704849182,0.017883285396185323,0.014721472774222455,0.00832828077240531,0.007306573571422663,0.006426698152353404,0.003893447616222229,0.0033422189858551814,0.0030776349326445034,0.0029479469419662397,0.0027125487988684336,0.0025582448041060976,0.002504770640290797]",0.00048812855675350875,0.0016595861072105562
N1000,12,46,q_b,12,11.194956022259955,"[11.193639851474988,0.1552595713851053,0.05173755389619697,0.041252491675684975,0.021911027619685046,0.011117526425156675,0.009981541821765187,0.006869696700877643,0.006454576119466005,0.005807638363002323,0.005682041607651889,0.005361453927586127,0.005163623404880209,0.004980884359170838,0.004770615238138182,0.004687251265104835]",48.334611573434955,"[48.33451130875009,0.08918123840135862,0.029720249503610317,0.023091242224976917,0.01251715031981754,0.006389281553385016,0.005615887869908117,0.004073106427706546,0.0036851368683989316,0.0034756248384204664,0.0032436926169651884,0.0031000958787308153,0.0029236165897234033,0.002862895577874129,0.0027643360166108018,0.002626632923902657]",0.00048781798977870494,0.0016382640900763222
N1000,12,46,q_b,13,11.717485980380317,"[11.717054438803727,0.08001700980696355,0.04405386184237839,0.03084813990890491,0.017501286847163285,0.012826045606190007,0.008033390846783938,0.0073954477569053035,0.00619554377104316,0.005581231203141141,0.005496714595947747,0.0054662651437731,0.005206629034037217,0.0050396590878336945,0.00495366436523684,0.004604444357422692]",50.9326705809164,"[50.932638214881116,0.04522582434652853,0.025795266748330922,0.01768055049594457,0.010132039659490534,0.0074351642213482255,0.004794727947404139,0.004244871791506965,0.003601924946313486,0.0032423569921622136,0.0031408498217223653,0.003075612810209099,0.0029778039701907387,0.0028844178160079338,0.002752667656087847,0.0026607623191665184]",0.00048824086894683205,0.001632168166657536
N1000,12,46,q_b,14,11.435009542813214,"[11.43424755360091,0.11897540509573071,0.035077608930081286,0.029528085936027026,0.02399673755991996,0.013993936313434489,0.009240360345484073,0.008385820943705637,0.007391367824059803,0.006155561841011282,0.005404942095441058,0.005171983485126676,0.005073970591977249,0.005001302938046168,0.004613854257993107,0.0045521230962203355]",49.44495707748779,"[49.444895945109906,0.07050194040953002,0.020166843570578415,0.016910397225636285,0.01382037142014196,0.007829732313838931,0.0053142371933124315,0.004813017356817469,0.00417993053091866,0.003495194825115273,0.003140315540457285,0.0029343314640764896,0.0028932581536412275,0.0028208283392199486,0.0026757347226707183,0.0026122518585861643]",0.0004881369532085955,0.0016373316469682246
N1000,12,46,q_b,15,10.199119656320164,"[10.195857152568957,0.2386639347675291,0.07957023412051278,0.039175207399336755,0.027981591223458085,0.02163623290912317,0.012183220147656274,0.010075280513175768,0.006369647113358072,0.006149441107424662,0.005200862828480673,0.004935650831231969,0.00476425312255141,0.00466571442969507,0.0043831822447399004,0.004192906118711216]",43.635360933169295,"[43.63510010202036,0.13978255930717431,0.04623352961901979,0.0224456686692508,0.016596846706469853,0.012537773251016458,0.006938462822285507,0.005730384760091403,0.0036116292647185144,0.003549423920110365,0.0030212211910810903,0.0028495593036171347,0.002656584498601701,0.002617609245646986,0.0024498572391503017,0.0024313812651339676]",0.0004881234599452,0.0016777602075164287
N1000,12,46,q_b,16,11.286190289679434,"[11.284530228383893,0.15931057343066066,0.08394800113168334,0.0507440002977076,0.030507358543758696,0.027119508152500155,0.017949347375613527,0.010664599524737962,0.009522660876998008,0.00897053785513993,0.00678980710465388,0.006278858195486935,0.005878410554974522,0.005264629822273529,0.004932883510126308,0.004619343845872541]",48.771364218405346,"[48.77123376171313,0.09254424016150001,0.04921867839037427,0.029917875125631467,0.018052322105828515,0.015961356054273776,0.010264649758986086,0.006122032107089888,0.005368673023488828,0.005094166586274045,0.003965682013034586,0.0036330260447669255,0.0034927491101973216,0.0030360333427955893,0.0027920728532749867,0.0025857393694480595]",0.00048798322677612305,0.001645749238152876
N1000,12,46,q_b,17,11.094069140105235,"[11.090583311760534,0.22469550228037102,0.12491626282442209,0.08925463873507679,0.045530002220265715,0.02433156302050194,0.015154700621517032,0.009649063348900104,0.007822794551694792,0.007658986903153016,0.006064467596610134,0.005665105774765028,0.005451779509354243,0.004946903690545996,0.004729239410620524,0.004505114050512403]",47.60363463898528,"[47.603350440077584,0.13559604570649497,0.06824162179909093,0.05361436596092566,0.027318090185117803,0.013963687857443726,0.008735082488816893,0.005361554864208632,0.004529685494425616,0.004273891542017315,0.003445107117808171,0.003276269214667111,0.003151231076576581,0.00290875465351996,0.0027142241718093154,0.0025610109376028056]",0.0004869601980317384,0.0016345926121616203
N1000,12,46,v_b,0,3.2764757451749853,"[3.2754589499442504,0.06481457201074013,0.04160160945727849,0.018940472259085173,0.015532865882421133,0.00705097685115463,0.005637903267965427,0.004408081933334475,0.0033564102508271275,0.0022720362185850297,0.0017303551141128058,0.0015958052589474202,0.0014323039280177865,0.0014088466897581365,0.0013733522019735963,0.0012319367873609823]",23.000520524526266,"[23.000471922591483,0.03714280737969501,0.024581829315768543,0.011033271672275911,0.009280554017773892,0.004120199084951982,0.0032581260221133234,0.0025688306687817065,0.0019421660381556706,0.001325264969948085,0.001034762263155853,0.0009097902050028622,0.0008146469278409895,0.0008052578503835754,0.0007623616570957712,0.0007145673182235255]",0.0004843804854317568,0.0016722760419570484
N1000,12,46,v_b,1,3.2211372391025104,"[3.220007021859734,0.07430225295784318,0.03142617341512708,0.018255013574350873,0.015033014670728418,0.009813920477233362,0.006758013776415767,0.005331792260554493,0.004561428675973959,0.00229330209865491,0.0019710886270580593,0.0018767310243436631,0.0017170783299467183,0.0014769278883327555,0.0013955931475715905,0.0011241717301675976]",22.405863604816272,"[22.405811294431043,0.041965151789507826,0.01790790056698941,0.010895869791060619,0.008590762507295506,0.005587897560984408,0.003943855414619327,0.003019575530569919,0.0026463332678385324,0.0013319368497845443,0.00112486038050139,0.001033179448075416,0.0010218860207120996,0.0008580971124545743,0.0007812059580334876,0.0006562988899940817]",0.00048214904381893575,0.001676441526361046
N1000,12,46,v_b,2,3.053849625748983,"[3.0410996922380167,0.26269533774934617,0.07898881668939146,0.040444427160622375,0.02413413443250046,0.010268785712238746,0.007103335879861909,0.005977915647524167,0.004898216883388266,0.0033963987055389724,0.0023603565367532066,0.0018056323001571812,0.001562646636826271,0.0014836440466825754,0.0012919224500687538,0.001266569762608865]",21.094491155660695,"[21.093364999387315,0.2111234250321216,0.0460473763660721,0.023040593620454564,0.01427938745596353,0.006012712857489771,0.0041818536688412525,0.003301685768825494,0.002815222682473832,0.0019615757182140582,0.001377245544878869,0.0010619366690177287,0.000882189903431084,0.0008717491943210262,0.000734052734002314,0.0006862827179023543]",0.0004857152816839516,0.0015942293417257687
N1000,12,46,v_b,3,3.2182999687268268,"[3.2134368168535037,0.14653209941639597,0.0833913726563127,0.04341732943001138,0.023090231052190567,0.01577871551046235,0.008852115937748258,0.007677736447358639,0.0043375048335691875,0.0032670142413019914,0.002433699802364969,0.00188677489894223,0.0017895131198690784,0.0016483567469628,0.0013392572597657646,0.001246471583262829]",22.035043011918823,"[22.03477015935465,0.09352524438185866,0.04809448808158508,0.025498185955536178,0.013123326421284233,0.009030406747045147,0.005092138930217076,0.004316463403797507,0.002475444862292744,0.0018867604254716372,0.0013797246005621212,0.001130086513934764,0.001079214764262922,0.0009343036808166137,0.0007785569925020427,0.000713466769320082]",0.0004832417471334338,0.001649935154321686
N1000,12,46,v_b,4,3.2122229834136506,"[3.211533196060079,0.060952040252965,0.017370115729168217,0.015382466053872052,0.009353054999899947,0.0063215322145438475,0.003812921370386321,0.0035396098308026593,0.0023065948677968486,0.0019244020182194528,0.0018595658037627678,0.001686729061059573,0.0015615642657423017,0.0014741146358364327,0.0012652789422835495,0.0012188505046075212]",22.537319861459093,"[22.537287982304697,0.034561669814336636,0.010118810231322337,0.00908288240426035,0.005248072468535301,0.0036815756202046527,0.002145091607427195,0.002059331290257261,0.0013316700237133077,0.0011129011076929627,0.0010536248708354643,0.0009745602727980409,0.0008924602542135421,0.0008424882673175698,0.0007175944346188823,0.0007146759916128591]",0.00046342983841896057,0.001656013714238033
N1000,12,46,v_b,5,3.360373785008803,"[3.359836400892532,0.05332849137885317,0.02205038604830424,0.011613871722038082,0.008202570418461088,0.0058502214978613815,0.003934602272964687,0.0027052224731511404,0.0020436228248827608,0.0019376670905074682,0.001861438747202852,0.0017311545127112638,0.0015494613625032703,0.0014048124323457333,0.0012826218412461876,0.0012593076478940243]",23.54532674349936,"[23.54530000886226,0.03175636353959961,0.012419628610497507,0.006911925715283897,0.004742725392735435,0.0033626195621264086,0.002222343907172846,0.0015775458209169471,0.0011694817579849881,0.0011364549342395597,0.0010783982965469861,0.0009855836425559255,0.0008683214884043633,0.000838813707340709,0.0007169315275484452,0.0006848835438707063]",0.00048665679059922695,0.0016762757820474015
N1000,12,46,v_b,6,3.3046100823841993,"[3.3036151920069163,0.07592938118171914,0.019805794966060837,0.01583411179131597,0.00971033225542267,0.004686966403360586,0.0037203181356643246,0.003412034846349024,0.0022851003102256746,0.002170794072881517,0.001868961375556753,0.0017100737484936183,0.001592577276437071,0.0015044456325372531,0.0013042972619122782,0.0012676728031054036]",23.32699233321317,"[23.3269464933746,0.04313161501754149,0.011796615061606303,0.009102217562732466,0.005673669323953668,0.002698476505251806,0.002172469930287643,0.001970611236989525,0.001328906022075284,0.0012525630020852254,0.0010789017581386204,0.0009794617941302221,0.0009142842241433856,0.0008740102622897842,0.0007884704584059161,0.000712257590681277]",0.0004811787512153387,0.0017228870934919143
N1000,12,46,v_b,7,3.1629926463398106,"[3.1525163316630764,0.24914687135166613,0.05578899060514962,0.021603714429721445,0.015727104945729833,0.011827437314700515,0.006732359169472805,0.006547738574670836,0.0036435194068217785,0.002494066084491742,0.0019162517985628624,0.0017509485036991664,0.0016990488502586615,0.001508482813159909,0.0012875837259092135,0.0012176613084179397]",22.000085054976633,"[21.999186696162027,0.19533766755870238,0.032363763833247204,0.012341014533424339,0.00914117133797077,0.006893667714756395,0.003773120062793768,0.0037556727674666036,0.0020747854735685086,0.0013972540187049635,0.0011115865843177456,0.0010358909230005955,0.0009630174526662257,0.0008508149476936881,0.0007186820508556529,0.0006757775894856923]",0.00046675483463332057,0.001662113011063547
N1000,12,46,v_b,8,3.351432220734649,"[3.3510548082558773,0.03971962906321425,0.024378249790261094,0.013108812315362326,0.0088461106927899,0.00647926583317387,0.005608563243421635,0.003021754231344885,0.0026791260506898278,0.0021081737136515407,0.0017371841193195192,0.0016281501799754144,0.001499684286765014,0.001457207860691265,0.0013139069124346048,0.0012657383229552912]",23.537984314388375,"[23.53796613236997,0.022938554595242317,0.014431827967308285,0.007724983200655387,0.005118199995091657,0.003666260352349204,0.0032683239822848633,0.0017558473676706817,0.001582784596045333,0.0012319766632958677,0.0009560129573873418,0.0009517004228527162,0.000854597164291059,0.0008483380448930085,0.00076622974627344,0.000723407917403759]",0.0004818177840206772,0.0016841938413404462
N1000,12,46,v_b,9,3.201851859762914,"[3.1922167005925464,0.23926635225513748,0.053238825120765276,0.03610148444265572,0.008376080634264408,0.007389114644594635,0.006587347896747447,0.004792970652793107,0.003454232803629671,0.0020306641792004073,0.0018587231471729007,0.0017422685989146535,0.0016057688374301717,0.0015635472079535118,0.0013729306173233416,0.0011018519801958117]",22.484499873549595,"[22.48368556085901,0.18737219378076825,0.03169597176690353,0.020792398641116164,0.004778867304405947,0.0042716295804327556,0.0037464311436833492,0.0027519218587196974,0.0019964709762197146,0.0012003700434029423,0.001077236928054239,0.001003538595848695,0.0009102988247520183,0.0008557096985075736,0.0007834422163896529,0.0006359333559433098]",0.00048725309898145497,0.0016481988302544661
N1000,12,46,v_b,10,3.297217385289079,"[3.2967521709390257,0.04984677242159317,0.018170047911814303,0.011219634303258362,0.006849247996447197,0.0051326103736745845,0.004270805216240074,0.003015401382684249,0.0027224153371498854,0.0020779785218964513,0.0018447681926951633,0.0017228717556292716,0.0016892794234163902,0.0014112441097987878,0.001343867123732151,0.0012398164852373526]",23.34015946974202,"[23.34013674294741,0.029475525979707998,0.010557129679307043,0.006259076576995932,0.00387950718451648,0.0028950690641422394,0.002526846993071889,0.0016839695106469512,0.0016086493980923427,0.0011655657841286103,0.0010578317075035173,0.0010271855074367431,0.0009626589763402902,0.0008135610217641742,0.0007730221002147095,0.0007060910309331739]",0.0004869491094723344,0.0017004956206534408
N1000,12,46,v_b,11,3.1902900755454957,"[3.1891596241635733,0.07368551401366157,0.03323831682777821,0.021857680517332785,0.010338598985647072,0.006855098261120812,0.0034209075904132642,0.0031885604034864647,0.002508607166166475,0.0020842578967993635,0.0018076884236698748,0.0016490550379643855,0.0014711203226450435,0.001410010311375223,0.0012853193903322726,0.0011754114748120153]",22.386506632996884,"[22.386453652917165,0.042171553995756034,0.01894182684708865,0.013000722082301849,0.005854677869052236,0.00402742674638529,0.002024072146675598,0.001851837289235203,0.0014523448306386208,0.0011918219254441152,0.0010068783512389452,0.0009434015149671098,0.0008457832594257615,0.0008142365041173619,0.0007423894384637177,0.0006609414584691143]",0.0004701891703007277,0.001609423787880004
N1000,12,46,v_b,12,3.3736118297264985,"[3.37321121607333,0.046586174527788,0.017460020062178023,0.01161012360122682,0.00676410153092866,0.003525991197609311,0.003082166416075159,0.0021412303817029098,0.001921094255840478,0.0018778540023836434,0.0018574141965260462,0.0016336340974622383,0.0015855286087710376,0.0013356652241393785,0.0012890721663098904,0.0011768189482708918]",23.722570841424876,"[23.722551854385657,0.026868372811417025,0.010170683635297828,0.006708813375187362,0.003899213508456938,0.002021837416603059,0.0017279636511813338,0.0012261043514113453,0.0011018264407812724,0.0010505006418165535,0.001039136541254739,0.0009597676788983143,0.0008857012711877237,0.0007788180310775793,0.0007577966278190983,0.0006459646036572028]",0.00048359562060795724,0.0016676687518468489
N1000,12,46,v_b,13,3.452985172599777,"[3.4528415874849077,0.02574769902009521,0.012325977265211164,0.009087065881073837,0.006662322570261994,0.004095260716651085,0.0028078977828890294,0.002218215644049053,0.0019579032383426837,0.001849107628351023,0.001659788810254795,0.0015838269378839695,0.0014768074283767506,0.0014326317661536602,0.0013561514658830755,0.0012547658821508239]",24.274992142766326,"[24.274985284738655,0.014887958787331596,0.007191746296199571,0.005288947045048218,0.0039013093934049323,0.0023071047048077195,0.0016416502501245365,0.0013078757222993133,0.0011313156955934421,0.001073388172298097,0.0009709389118956369,0.0009037722537392897,0.0008389138434152674,0.0007998691897933025,0.0007766647958388058,0.0007244000590128834]",0.0004872715362580493,0.00168441615713057
N1000,12,46,v_b,14,3.420726678267634,"[3.4203979425093016,0.04396591881422446,0.012438965821585997,0.008173327987570074,0.005629514229025556,0.005176324815953774,0.0028751872856579708,0.0023904414647391388,0.0020444813238572296,0.001838775056825853,0.0018005219018925299,0.001757824495369388,0.0015947246997257282,0.0014949749838293854,0.0013465637619560918,0.0011992813245400016]",24.243697440852095,"[24.24368169308567,0.025616055232614694,0.007404568670384634,0.0045852279141129675,0.0032717053473033907,0.0029902951430060493,0.001693323615767667,0.0013526302565012294,0.0011841037707826824,0.0010577118507239442,0.00104242229883544,0.000980977101369002,0.0009253114471666105,0.0008362177872666224,0.0007696636379138309,0.0006878584124521876]",0.0004800788592547178,0.0016494515952176546
N1000,12,46,v_b,15,3.2055727921976787,"[3.204775199898446,0.06354847870860109,0.026953731146295217,0.012611360449297877,0.010868552260397098,0.0051866228765682035,0.0037274776951267984,0.003157780036829318,0.002279929059930248,0.0017987857160627419,0.0016014870001641237,0.0014793092640442067,0.0013904577189945049,0.0013158858643326637,0.0012940090010319623,0.001211054151246594]",22.585215431797554,"[22.58517723602321,0.03705660562196911,0.015200633051394874,0.00731216411265165,0.006616939907562481,0.0030630752789293594,0.0021745997391551366,0.0017706736890683503,0.0012984982290570508,0.0010217825891022524,0.0009239236108370522,0.0008505826563850276,0.00077820725455648,0.0007689458951399353,0.0007648963430062885,0.0006923937704154551]",0.0004761715536005795,0.0016014697271890658
N1000,12,46,v_b,16,3.3754701441854666,"[3.3748554687082506,0.051388304246566256,0.03330540895419987,0.012520561644607988,0.011121363709734801,0.0074543678765244935,0.004141993515322312,0.0038348249396330963,0.002869219997222627,0.0023278101827373574,0.0021749841343644103,0.0020673654633912774,0.0017054002611344983,0.0015989881013099155,0.0013702377099370424,0.0011723339370856981]",23.656118070042325,"[23.656088940133003,0.02971010121003339,0.01889845078916771,0.007586065203252025,0.006411938985887062,0.00431204754408608,0.0023619287246798466,0.002259131026026542,0.0016906815888932901,0.001342987232854485,0.0012516613916144384,0.001199062128646651,0.0009790676657584938,0.0008948917522295736,0.0007536906868090162,0.0006537456579051056]",0.0004857355379499495,0.0016944794403446475
N1000,12,46,v_b,17,3.341112716988765,"[3.34004079149662,0.05974788040618283,0.053531325585554956,0.021404463950238328,0.013162866230430142,0.006531720907864707,0.004247800721366422,0.0032103027971551075,0.0023583576120797555,0.002162662774501503,0.0018594308873554496,0.0016289918516750176,0.0015784289972214111,0.0014583919675988843,0.0013054558726925717,0.0010903001538112229]",23.389251806534112,"[23.389198827997394,0.035918751069098774,0.03077238243320069,0.012413039770431988,0.007504808542530783,0.003733632248384954,0.0023198972912235253,0.0018700096398746831,0.001381174109172793,0.0012377148512270494,0.0010949346124109324,0.0009449378864589596,0.000895172487479259,0.0008206960144905603,0.0007494360610086987,0.000604308877097608]",0.0004820858666789718,0.0016546048301996938
N1000,12,48,q_b,0,10.958980494249793,"[10.945253383250472,0.46128925753713484,0.2727816235183127,0.08703227992409283,0.0622543558810727,0.031194670802233197,0.020216387915440934,0.014761501611169988,0.012747873261782183,0.009136972110692632,0.0065695665101156535,0.00626113582798976,0.005946790497491005,0.005076426609539186,0.004906462870959303,0.0045564077042526555]",46.99670048176802,"[46.99563980052406,0.2608637523703454,0.1652682281856785,0.04896837797073868,0.03554081900934851,0.017777852008853387,0.011648517554003883,0.008798920421516246,0.007201775697307003,0.005263524178091912,0.0038252153287895644,0.003626744469793784,0.0033957666315224547,0.0029586223996621495,0.002821765848234764,0.0025714154886652646]",0.00048724354928708635,0.001652542392032053
N1000,12,48,q_b,1,10.812495061572298,"[10.807471158178027,0.2648177083209115,0.17530694561576327,0.053809791764669546,0.052078505603500115,0.03204970184623572,0.022539875562794295,0.014483587716541105,0.012044761623158226,0.008638898354812794,0.0067699043741599,0.0060837385069368,0.005311711388162412,0.005049535812967968,0.004918322683885246,0.004749464357263787]",46.2207844931347,"[46.220388115153874,0.15433407096261204,0.101176344237608,0.03204139720338196,0.028783263050441245,0.018602194082634485,0.013514842692566986,0.00820642303716703,0.007120410845743483,0.004946997621675982,0.003807623614613424,0.0033923173883851545,0.0031195640474495317,0.0028876976953287154,0.0028755075049111426,0.002702597471412597]",0.0004879866901319474,0.001651927632442082
N1000,12,48,q_b,2,9.491645393239063,"[9.37843826995334,1.4046763239776665,0.3515985891219863,0.17609938102680148,0.06909089192939755,0.040096014652070265,0.03262687186274838,0.0204134878740167,0.013968782865619062,0.012439174719809126,0.008660491408243987,0.008280098000847572,0.006596501078947544,0.005640803434778322,0.005275091727600916,0.004550218046048101]",38.942017978528845,"[38.92876037664851,0.9894841296820053,0.19938609627849055,0.10337799398698494,0.04079167478463905,0.022806258440367305,0.018139471181560583,0.0117773212426637,0.008112491817577188,0.007134930232939216,0.005145827355478829,0.004878497459709001,0.0038338814629361576,0.0031899466166539934,0.002997554362399378,0.002533572210777445]",0.0004877995597780682,0.0016715770587262576
N1000,12,48,q_b,3,10.804484941028852,"[10.780746229825013,0.6169336554912395,0.3002984891055798,0.18245780917462406,0.059478927624459874,0.05098935402275952,0.036799357533787144,0.01685589333096204,0.01418645746180107,0.01059693987587602,0.008907921841460156,0.006833075539702945,0.00583515141055451,0.00556151449016102,0.005099961494153855,0.00467401453452695]",45.85206628654488,"[45.8501142892297,0.36904235985190825,0.17033844190941932,0.10482808643749283,0.034574056224127236,0.029536191014378786,0.021421666533249815,0.00953107593999858,0.00850601672984308,0.0061026965275893,0.005101614887647728,0.003950770230780187,0.003389594515585719,0.0032030406586497635,0.002831018391847999,0.0027494539920958805]",0.00048778059135656804,0.0016426061635777386
N1000,12,48,q_b,4,10.321451663116095,"[10.31696088565276,0.28908487490858226,0.06966432002574863,0.04381812778652533,0.031657608045375804,0.023106332940126942,0.02015926822091335,0.010660853624621271,0.008866955826044888,0.007568166137751786,0.006082010098791741,0.005115425048266691,0.004746948654558962,0.004725250246896158,0.00451672607100267,0.0043393306001910615]",44.04182177410083,"[44.041451124320346,0.17197926294937282,0.040617477193294144,0.02525646057370029,0.018795443899337485,0.013165426361120391,0.01113689761838012,0.0061848384034706915,0.005144258322970408,0.004492484837675402,0.0034625085449499146,0.0030546868875303028,0.0027134261126058887,0.0026299706523463663,0.0025509365029405843,0.0024244903421530325]",0.000488307821797207,0.0016671513761191206
N1000,12,48,q_b,5,11.604006600924635,"[11.60267221336713,0.1477269579635765,0.06938522903399796,0.05522127255500301,0.021624764430001747,0.015880964156496463,0.012731174496645202,0.011069272813838333,0.007461011328559067,0.006630829959607334,0.006331969552570767,0.005672446667153505,0.0053527769871033045,0.005137489861610818,0.005028620393702085,0.0048026247839948345]",50.09684752865922,"[50.0967466913625,0.08453000100096437,0.039772407722535714,0.030889858170402934,0.012249027173863601,0.00893310832869302,0.007711536358250717,0.0064502632924670995,0.0043254454202277404,0.003888566433703314,0.0035969062237321643,0.003227334227808857,0.003115708381691193,0.002968658777562759,0.002877437792961419,0.0026467939077663414]",0.0004880600608885288,0.0016366389125998695
N1000,12,48,q_b,6,11.16530042049869,"[11.160925119160185,0.2975509135789332,0.07143704726406554,0.04728680938754023,0.028824603284673293,0.02006976359040884,0.012761001559058589,0.01094419392224556,0.008150473286604301,0.007405505037880591,0.006351376608071661,0.005569553679792134,0.005192264854826878,0.00507728994517137,0.004948068343627337,0.004690313954831687]",47.32546692139234,"[47.325104545212064,0.1767835335559018,0.04109942768334188,0.027581636552992343,0.016525548273213998,0.011356047767600014,0.007583190145063071,0.006327658413107048,0.004711345279106138,0.004313374521439211,0.003614820204497404,0.003179557611748125,0.0030235525898862445,0.0028880575549537564,0.002861516064476491,0.0027455553469919185]",0.00048822880489751697,0.0016359005101151476
N1000,12,48,q_b,7,10.060246956214915,"[9.974621053179016,1.290047294636757,0.20242510201512068,0.07762924171429307,0.040006157263809655,0.036523629920824134,0.02470802237853884,0.01759180080767295,0.012885924040888012,0.007838512805462472,0.007123770437961356,0.00676606061535712,0.005549123989172855,0.004993848927930931,0.004856146851096651,0.004654627628801189]",41.28860350004983,"[41.278901567719416,0.8848277433253257,0.12131024804693037,0.04485170777819084,0.02383132714031767,0.02028877201294679,0.013855699317835037,0.010095543976383153,0.007597536314831793,0.004509437458547645,0.0041465201149590404,0.0037705160798393008,0.003166550270284588,0.00290402741632171,0.0028178233777655607,0.0026503101785667785]",0.0004877379979006946,0.0016416332981041566
