study,task_group,step,suite,task,occurrence,condition_index,queries,frames,flow_loss,teaching_loss,fm_lora_gradient_norm,teaching_lora_gradient_norm,task_weight,seconds
new,aux12,105,libero_90,101,11,0,21,31,0.06818071433476039,0.03518271818757057,0.0047685131430625916,0.0026607252657413483,0.25,7.988439440727234
new,common20,105,libero_goal,25,11,0,21,45,0.1720662351165499,0.1579703986644745,0.018388010561466217,0.012973792850971222,0.25,9.204860712401569
new,aux12,105,libero_90,95,11,0,21,26,0.10022856720856257,0.03111768700182438,0.006518182810395956,0.0030754071194678545,0.25,7.272524850443006
new,common20,105,libero_goal,21,11,0,21,22,0.10683162794226692,0.041263461112976074,0.007705077528953552,0.0042051272466778755,0.25,5.934109882451594
new,common20,106,libero_10,35,11,0,21,44,0.10584664025477,0.03786617890000343,0.007852847687900066,0.00442252354696393,0.25,8.826480929739773
new,common20,106,libero_goal,20,11,0,21,29,0.123173560769785,0.07116683572530746,0.014115200378000736,0.0070348200388252735,0.25,7.631511755287647
new,common20,106,libero_object,12,11,0,21,26,0.07643748961743854,0.02192225307226181,0.006253701169043779,0.0042861709371209145,0.25,6.776605922728777
new,common20,106,libero_spatial,5,11,0,21,24,0.15878917844522566,0.06991845369338989,0.014370396733283997,0.007821311242878437,0.25,6.3080545319244266
new,common20,107,libero_object,14,11,0,21,34,0.08869451674677077,0.06474506855010986,0.01040490623563528,0.007839811034500599,0.25,7.677263751626015
new,common20,107,libero_10,36,11,0,21,57,0.12263175135567075,0.13130591809749603,0.010639429092407227,0.007011039648205042,0.25,11.109165349975228
new,aux12,107,libero_90,56,11,0,21,27,0.10452408237116677,0.04778767749667168,0.007055583409965038,0.004149287007749081,0.25,7.304865145124495
new,common20,107,libero_spatial,0,11,0,21,27,0.23945302125953494,0.1490126997232437,0.019970865920186043,0.015025640837848186,0.25,6.633841088041663
new,common20,108,libero_10,34,11,0,21,61,0.09946800803854353,0.06502444297075272,0.01133127324283123,0.0042977724224328995,0.25,11.696716465055943
new,aux12,108,libero_90,73,11,0,21,48,0.08184672005119778,0.07418052852153778,0.006386912427842617,0.009042528457939625,0.25,10.821305437013507
new,aux12,108,libero_90,62,11,0,21,24,0.07857268161716915,0.017239298671483994,0.012094334699213505,0.007325100712478161,0.25,7.07362418435514
new,common20,108,libero_object,19,11,0,21,30,0.08042273776871817,0.027586020529270172,0.010169543325901031,0.011416830122470856,0.25,7.566139364615083
new,new_only4,109,libero_spatial,1,12,0,21,23,0.1525869064387821,0.07451661676168442,0.011536006815731525,0.010934525169432163,0.25,7.511495467275381
new,aux12,109,libero_90,95,12,0,21,24,0.0754993071868306,0.015666624531149864,0.007716058287769556,0.004468233324587345,0.25,7.032594540156424
new,common20,109,libero_spatial,5,12,0,21,21,0.17855513450645266,0.1282043755054474,0.01915462501347065,0.011896459385752678,0.25,6.225129189901054
new,new_only4,109,libero_object,13,12,0,21,28,0.10010126162142981,0.042636558413505554,0.01170604582875967,0.006688837893307209,0.25,7.926665265113115
new,common20,110,libero_object,19,12,0,21,26,0.07145721749180839,0.04672377184033394,0.009830154478549957,0.010652657598257065,0.25,6.599455658346415
new,common20,110,libero_object,15,12,0,21,29,0.11703087495906013,0.05671563372015953,0.012438559904694557,0.010548364371061325,0.25,6.984780051745474
new,common20,110,libero_spatial,7,12,0,21,26,0.14134560383501507,0.09223882853984833,0.012334191240370274,0.014214318245649338,0.25,6.426438576541841
new,common20,110,libero_10,36,12,0,21,54,0.11048622784160432,0.055426232516765594,0.008814173750579357,0.005143280141055584,0.25,10.813604095950723
new,aux12,111,libero_90,62,12,0,21,22,0.11110881964365642,0.010154923424124718,0.006968336645513773,0.0029137153178453445,0.25,6.68582570925355
new,common20,111,libero_object,14,12,0,21,29,0.07262313791683742,0.12970635294914246,0.009577219374477863,0.018729479983448982,0.25,6.6511656837537885
new,common20,111,libero_goal,28,12,0,21,19,0.13028917071365176,0.07798068970441818,0.021288149058818817,0.009083815850317478,0.25,5.356003368273377
new,common20,111,libero_10,34,12,0,21,60,0.12208731295097441,0.044197406619787216,0.009158310480415821,0.003746295114979148,0.25,12.142624668776989
new,new_only4,112,libero_10,32,12,0,21,50,0.13215239913690657,0.10694172978401184,0.013521534390747547,0.013052086345851421,0.25,11.871332313865423
new,common20,112,libero_spatial,0,12,0,21,21,0.17846590493406567,0.05456539988517761,0.02580747939646244,0.009021962061524391,0.25,5.815866106189787
new,aux12,112,libero_90,96,12,0,21,22,0.07134523242712021,0.08591937273740768,0.005802566651254892,0.007808408234268427,0.25,6.8784783855080605
new,common20,112,libero_10,35,12,0,21,31,0.07634650809424263,0.017301496118307114,0.0069031179882586,0.004626558627933264,0.25,7.37695908267051
new,common20,113,libero_spatial,2,12,0,21,20,0.10954062818061738,0.04993258789181709,0.016145041212439537,0.009452016092836857,0.25,5.920014169998467
new,new_only4,113,libero_object,17,12,0,21,27,0.11224245102632613,0.06845174729824066,0.010728227905929089,0.006774782203137875,0.25,7.078554036095738
new,common20,113,libero_goal,29,12,0,21,31,0.1547155366057441,0.16984133422374725,0.03411524370312691,0.04582639038562775,0.25,6.844601140357554
new,common20,113,libero_object,12,12,0,21,26,0.08902220108679362,0.0508241169154644,0.009471063502132893,0.006797263398766518,0.25,6.915426068007946
new,common20,114,libero_10,37,12,0,21,60,0.12240671898637497,0.0626133531332016,0.007257483899593353,0.004529842175543308,0.25,11.308560417965055
new,common20,114,libero_spatial,4,12,0,21,38,0.15851532490480513,0.12836797535419464,0.01188933476805687,0.01291981153190136,0.25,7.947334854863584
new,common20,114,libero_10,38,12,0,21,83,0.08365895102421443,0.10969681292772293,0.008828213438391685,0.006404314190149307,0.25,14.60877219773829
new,common20,114,libero_goal,21,12,0,21,24,0.12027378380298612,0.05852820724248886,0.019169596955180168,0.006721570156514645,0.25,6.000203247182071
new,aux12,115,libero_90,55,12,0,21,29,0.10407480349143346,0.028596393764019012,0.012192633002996445,0.004380229860544205,0.25,7.737339395098388
new,common20,115,libero_goal,22,12,0,21,27,0.1827341587770553,0.11432710289955139,0.04039479419589043,0.030417537316679955,0.25,6.676143381744623
new,common20,115,libero_goal,20,12,0,21,29,0.16958684083961303,0.09221884608268738,0.014402326196432114,0.011145217344164848,0.25,7.493762229569256
new,common20,115,libero_goal,25,12,0,21,28,0.15090481865973698,0.06940945982933044,0.02363877184689045,0.010349661111831665,0.25,6.76137762889266
new,aux12,116,libero_90,42,12,0,21,24,0.10760399734690076,0.06755352020263672,0.007771849166601896,0.005196563433855772,0.25,6.86276682280004
new,aux12,116,libero_90,101,12,0,21,34,0.08916437200137546,0.04652445763349533,0.00567247811704874,0.003749497700482607,0.25,8.518103678710759
new,aux12,116,libero_90,97,12,0,21,33,0.06010997756606057,0.01774020679295063,0.005449344404041767,0.006231564562767744,0.25,8.225704760290682
new,aux12,116,libero_90,43,12,0,21,37,0.08207625328075319,0.04206032305955887,0.006184303667396307,0.004087497014552355,0.25,9.073470148257911
new,aux12,117,libero_90,64,12,0,21,25,0.10449056469258808,0.022469617426395416,0.005118325352668762,0.002776137087494135,0.25,7.319476653821766
new,aux12,117,libero_90,56,12,0,21,24,0.09079232244264511,0.08095759153366089,0.004400926176458597,0.004681503865867853,0.25,6.768037803471088
new,aux12,117,libero_90,51,12,0,21,16,0.0607258223351978,0.03589828312397003,0.005242292769253254,0.00494810938835144,0.25,5.4424273846670985
new,aux12,117,libero_90,73,12,0,21,40,0.08848278313165618,0.06338339298963547,0.005240278318524361,0.004097658209502697,0.25,9.45747793186456
new,common20,118,libero_10,37,13,0,21,56,0.1409715868177868,0.08480999618768692,0.01668771170079708,0.005073809530586004,0.25,10.792444261722267
new,common20,118,libero_object,19,13,0,21,26,0.09277547753992535,0.01426262129098177,0.015116479247808456,0.004891681019216776,0.25,6.503461664542556
new,common20,118,libero_10,36,13,0,21,52,0.10928752060447418,0.05685412138700485,0.00642538582906127,0.006028445437550545,0.25,10.20724452007562
new,aux12,118,libero_90,64,13,0,21,26,0.07601281415138925,0.050980523228645325,0.005942595191299915,0.0035909232683479786,0.25,7.36618962045759
new,common20,119,libero_10,34,13,0,21,54,0.11660136388880867,0.048619311302900314,0.004751322790980339,0.00424604769796133,0.25,10.549658702686429
new,aux12,119,libero_90,62,13,0,21,23,0.09571406546802748,0.07300854474306107,0.007615347858518362,0.006776866968721151,0.25,6.380061945877969
new,aux12,119,libero_90,56,13,0,21,27,0.08687496930360794,0.032107457518577576,0.0039186920039355755,0.0032385028898715973,0.25,6.964508191682398
new,common20,119,libero_spatial,5,13,0,21,23,0.16817858566840488,0.10947155952453613,0.016947880387306213,0.011778806336224079,0.25,5.973906818777323
new,aux12,120,libero_90,42,13,0,21,27,0.09443433263472148,0.022128645330667496,0.004539616405963898,0.004146007355302572,0.25,7.101305856369436
new,common20,120,libero_spatial,0,13,0,21,20,0.1885437120993932,0.11659494042396545,0.015871960669755936,0.010907039977610111,0.25,5.420865629799664
new,aux12,120,libero_90,97,13,0,21,31,0.0607318463070052,0.05239693075418472,0.0034900729078799486,0.0024704867973923683,0.25,7.591624869965017
new,common20,120,libero_goal,20,13,0,21,31,0.10975332841986701,0.07942534238100052,0.012383782304823399,0.006661570630967617,0.25,7.791597329080105
new,aux12,121,libero_90,96,13,0,21,27,0.11008714849040621,0.13258914649486542,0.006400477606803179,0.010596823878586292,0.25,6.8994785426184535
new,aux12,121,libero_90,95,13,0,21,26,0.11904313947473251,0.038813650608062744,0.006041470915079117,0.0031390914227813482,0.25,6.992474273778498
new,aux12,121,libero_90,51,13,0,21,15,0.047493379563093185,0.018121080473065376,0.005187722388654947,0.0036331587471067905,0.25,5.086998830549419
new,common20,121,libero_goal,25,13,0,21,31,0.1634983271360397,0.10361070930957794,0.01809895783662796,0.00840730033814907,0.25,7.072212473489344
new,new_only4,122,libero_spatial,1,13,0,21,24,0.13709243635336557,0.0401344932615757,0.009464235045015812,0.008653603494167328,0.25,6.639726093038917
new,new_only4,122,libero_object,17,13,0,21,29,0.11615859610693795,0.05013132840394974,0.013917702250182629,0.004676307551562786,0.25,7.12348953820765
new,aux12,122,libero_90,73,13,0,21,39,0.09696324134156817,0.05251120403409004,0.006989799439907074,0.004567914642393589,0.25,8.7589959660545
new,new_only4,122,libero_10,32,13,0,21,50,0.1431494071370079,0.05901326239109039,0.00991603173315525,0.003991004079580307,0.25,10.850240015424788
new,common20,123,libero_object,15,13,0,21,37,0.10614738897198722,0.11502192914485931,0.010939236730337143,0.012434987351298332,0.25,7.872518879361451
new,aux12,123,libero_90,101,13,0,21,34,0.0878612200419108,0.028264768421649933,0.006400765385478735,0.004140244331210852,0.25,8.008091175928712
new,common20,123,libero_goal,21,13,0,21,21,0.10444120175781701,0.05361352860927582,0.017138183116912842,0.007168956566601992,0.25,5.50844621937722
new,common20,123,libero_10,35,13,0,21,37,0.07748984332595553,0.025674227625131607,0.011550834402441978,0.0033760382793843746,0.25,8.063353196717799
new,aux12,124,libero_90,43,13,0,21,40,0.10044739892085391,0.02573210559785366,0.016111470758914948,0.0041526616550982,0.25,8.991511382162571
new,common20,124,libero_spatial,4,13,0,21,29,0.14484391893659318,0.05784248560667038,0.010959937237203121,0.006943526677787304,0.25,6.689104941673577
new,common20,124,libero_goal,28,13,0,21,18,0.12233841844967432,0.05289614573121071,0.031532302498817444,0.008264439180493355,0.25,5.320920629426837
new,common20,124,libero_spatial,7,13,0,21,28,0.10679982957385835,0.0948679968714714,0.010197091847658157,0.006024268921464682,0.25,6.7886307975277305
new,common20,125,libero_object,12,13,0,21,24,0.09964227676391602,0.02304662950336933,0.013427069410681725,0.006075006444007158,0.25,5.9541704105213284
new,common20,125,libero_object,14,13,0,21,28,0.0964082699446451,0.05515030771493912,0.00901701394468546,0.010487295687198639,0.25,6.539363143034279
new,common20,125,libero_10,38,13,0,21,78,0.11348233513888858,0.09350739419460297,0.017567161470651627,0.009611676447093487,0.25,13.308978391811252
new,common20,125,libero_goal,29,13,0,21,42,0.21469516626426147,0.12595398724079132,0.03690711408853531,0.020969588309526443,0.25,8.71321492176503
new,common20,126,libero_spatial,2,13,0,21,25,0.114678802944365,0.08032591640949249,0.011825719848275185,0.009899653494358063,0.25,6.462219706736505
new,common20,126,libero_goal,22,13,0,21,21,0.1723239556664512,0.20220011472702026,0.030880361795425415,0.02611805684864521,0.25,5.500528655014932
new,new_only4,126,libero_object,13,13,0,21,28,0.1116928004083179,0.023882199078798294,0.013899289071559906,0.008761227130889893,0.25,7.230047161690891
new,aux12,126,libero_90,55,13,0,21,26,0.10229815755571636,0.021554525941610336,0.009085212834179401,0.003490429138764739,0.25,7.329464690759778
new,aux12,127,libero_90,96,14,0,21,21,0.11992541558685754,0.023755138739943504,0.005979962181299925,0.004780445713549852,0.25,6.002523638308048
new,common20,127,libero_spatial,4,14,0,21,35,0.14681927682388396,0.09599767625331879,0.008811622858047485,0.00954030454158783,0.25,7.646529949270189
new,common20,127,libero_10,36,14,0,21,50,0.1356711373442695,0.08213202655315399,0.013092169538140297,0.011456918902695179,0.25,9.58823440503329
new,common20,127,libero_10,34,14,0,21,59,0.10156813228414172,0.09882965683937073,0.009478529915213585,0.0066716899164021015,0.25,11.440663173794746
new,new_only4,128,libero_spatial,1,14,0,21,29,0.1472327329573177,0.1040939912199974,0.012768832966685295,0.011105820536613464,0.25,7.343038483522832
new,common20,128,libero_goal,28,14,0,21,20,0.14983348122664858,0.061906471848487854,0.016758568584918976,0.005915033631026745,0.25,5.450124938972294
new,aux12,128,libero_90,64,14,0,21,25,0.11696140326204751,0.061381496489048004,0.007774051278829575,0.0062616923823952675,0.25,6.8715598080307245
new,common20,128,libero_goal,22,14,0,21,26,0.2132241683346884,0.20186986029148102,0.03082655370235443,0.03469020500779152,0.25,6.592887653969228
new,aux12,129,libero_90,56,14,0,21,28,0.08256117396411441,0.04707653447985649,0.005612406879663467,0.003948776982724667,0.25,7.177141519263387
new,aux12,129,libero_90,62,14,0,21,25,0.11163813230537233,0.05962135270237923,0.005374556872993708,0.008043338544666767,0.25,6.936354422941804
new,common20,129,libero_object,19,14,0,21,28,0.08281859489423887,0.02870418317615986,0.007380088325589895,0.0040327515453100204,0.25,6.579124944284558
new,common20,129,libero_object,14,14,0,21,28,0.07653550023124331,0.08671398460865021,0.006319911684840918,0.008411278948187828,0.25,7.051891533657908
new,new_only4,130,libero_object,17,14,0,21,35,0.08944454789161682,0.13222815096378326,0.0079834945499897,0.007574265822768211,0.25,8.072786019183695
new,common20,130,libero_10,38,14,0,21,83,0.10898074223881676,0.03771420568227768,0.009051582776010036,0.004594767466187477,0.25,14.367213813588023
new,common20,130,libero_10,35,14,0,21,35,0.08504613098644075,0.017098067328333855,0.00819252710789442,0.0024371889885514975,0.25,7.454429515637457
new,common20,130,libero_spatial,2,14,0,21,26,0.0759767024289994,0.08608611673116684,0.007674777880311012,0.006973592564463615,0.25,6.579219565726817
new,aux12,131,libero_90,97,14,0,21,31,0.06664449153911499,0.09137354791164398,0.006462741177529097,0.007522469386458397,0.25,7.615446397103369
new,aux12,131,libero_90,95,14,0,21,25,0.11693118441672552,0.060511697083711624,0.008105559274554253,0.004889670759439468,0.25,6.670428495854139
new,aux12,131,libero_90,51,14,0,21,16,0.06905636794510342,0.019971495494246483,0.005000616889446974,0.0030713973101228476,0.25,5.131193023175001
new,common20,131,libero_spatial,0,14,0,21,18,0.19453265979176476,0.10146258026361465,0.01804446056485176,0.008495698682963848,0.25,5.435540650971234
new,aux12,132,libero_90,43,14,0,21,35,0.08372058542001815,0.05435813590884209,0.006176760420203209,0.003863613586872816,0.25,8.145013857632875
new,common20,132,libero_goal,21,14,0,21,25,0.08854471714723677,0.0563507042825222,0.010704930871725082,0.006158687639981508,0.25,6.46462170034647
new,new_only4,132,libero_object,13,14,0,21,28,0.10794204828285034,0.04140132665634155,0.012002265080809593,0.0044018239714205265,0.25,7.249023154377937
new,common20,132,libero_spatial,7,14,0,21,29,0.1134311216218131,0.11085370182991028,0.008524606935679913,0.006559950299561024,0.25,7.058169167488813
new,common20,133,libero_goal,29,14,0,21,31,0.1690725166173208,0.19765610992908478,0.020601166412234306,0.018822908401489258,0.25,7.1318435575813055
new,aux12,133,libero_90,42,14,0,21,25,0.09925705655699682,0.057095494121313095,0.008875985629856586,0.005118842236697674,0.25,6.83520800806582
new,common20,133,libero_10,37,14,0,21,57,0.1136745001588549,0.046584352850914,0.007558871991932392,0.0051558297127485275,0.25,10.720229395665228
new,common20,133,libero_object,12,14,0,21,44,0.09175474977209455,0.1746324747800827,0.009152323938906193,0.009220772422850132,0.25,9.074986175633967
new,new_only4,134,libero_10,32,14,0,21,53,0.13055193140393212,0.051088571548461914,0.01545906811952591,0.006639343686401844,0.25,11.673828104510903
new,aux12,134,libero_90,55,14,0,21,29,0.11895551390591119,0.01944507472217083,0.009029648266732693,0.004982137121260166,0.25,7.350770244374871
new,common20,134,libero_spatial,5,14,0,21,19,0.16238149007161456,0.1550680547952652,0.025676414370536804,0.018193796277046204,0.25,5.35918468888849
new,common20,134,libero_goal,20,14,0,21,27,0.13982603308700378,0.07439485192298889,0.011775849387049675,0.011877411045134068,0.25,7.091514819301665
new,common20,135,libero_object,15,14,0,21,30,0.12384751013347081,0.07621892541646957,0.013820360414683819,0.00944069679826498,0.25,7.451443821191788
new,common20,135,libero_goal,25,14,0,21,42,0.12277338263534363,0.2054479420185089,0.02586885541677475,0.013834554702043533,0.25,8.799850401468575
new,aux12,135,libero_90,73,14,0,21,35,0.09803796949840728,0.07404619455337524,0.008420967496931553,0.009390989318490028,0.25,8.404550291597843
new,aux12,135,libero_90,101,14,0,21,31,0.06572685426189785,0.05337860435247421,0.004428000655025244,0.005119249224662781,0.25,8.007197850383818
new,aux12,136,libero_90,64,15,0,21,35,0.1073969318753197,0.07266250252723694,0.008534527383744717,0.005740890745073557,0.25,9.246230818331242
new,common20,136,libero_spatial,2,15,0,21,22,0.11174776085785457,0.05073368921875954,0.011810073629021645,0.005473641213029623,0.25,5.760998579673469
new,aux12,136,libero_90,43,15,0,21,37,0.10014509835413524,0.03165861591696739,0.0073586213402450085,0.005881470162421465,0.25,8.606086011044681
new,common20,136,libero_10,37,15,0,21,54,0.11903795174189977,0.10062188655138016,0.009509863331913948,0.016095008701086044,0.25,10.626061858609319
new,common20,137,libero_object,14,15,0,21,29,0.09285546661842436,0.0725560188293457,0.013379313983023167,0.011343336664140224,0.25,7.03429065272212
new,aux12,137,libero_90,96,15,0,21,21,0.11301142828805107,0.06040557846426964,0.007555700838565826,0.006391554139554501,0.25,6.1139811323955655
new,common20,137,libero_goal,29,15,0,21,37,0.17817606954347517,0.17513303458690643,0.015139262191951275,0.016103312373161316,0.25,7.909167263656855
new,common20,137,libero_spatial,4,15,0,21,28,0.15812087555726367,0.13109366595745087,0.01411124225705862,0.007128558121621609,0.25,6.893788863904774
new,common20,138,libero_spatial,0,15,0,21,22,0.1798812768289021,0.07209406793117523,0.018667276948690414,0.012093808501958847,0.25,5.787559678778052
new,aux12,138,libero_90,97,15,0,21,35,0.07713898253582772,0.06883592903614044,0.005735581275075674,0.005407302174717188,0.25,8.215606222860515
new,aux12,138,libero_90,73,15,0,21,48,0.09624268575793221,0.0866689682006836,0.011110667139291763,0.007981476373970509,0.25,10.086664440110326
new,common20,138,libero_object,19,15,0,21,30,0.08637544370832896,0.06275128573179245,0.008483273908495903,0.007943769916892052,0.25,7.132274060510099
new,aux12,139,libero_90,101,15,0,21,30,0.07618739562375204,0.03634525090456009,0.007931068539619446,0.005120885092765093,0.25,7.363433503545821
new,common20,139,libero_object,12,15,0,21,27,0.12506507479009174,0.05923501029610634,0.009783903136849403,0.00500976387411356,0.25,6.503161353990436
new,common20,139,libero_goal,21,15,0,21,23,0.08663707013641084,0.0557086281478405,0.010902537032961845,0.005367546807974577,0.25,5.681205838918686
new,common20,139,libero_10,35,15,0,21,36,0.08705217533168337,0.02472398802638054,0.0220034196972847,0.008600665256381035,0.25,7.863722900860012
new,common20,140,libero_goal,25,15,0,21,27,0.14660121997197467,0.1348157823085785,0.047053225338459015,0.028888888657093048,0.25,6.599477879703045
new,common20,140,libero_object,15,15,0,21,28,0.11714254106794082,0.07464457303285599,0.010965432040393353,0.005238592159003019,0.25,6.483121560886502
new,common20,140,libero_goal,28,15,0,21,20,0.11811427843003046,0.07955995202064514,0.012251025065779686,0.006484080571681261,0.25,5.569800623692572
new,common20,140,libero_10,38,15,0,21,92,0.09094611484379996,0.04831119254231453,0.011788983829319477,0.010847236961126328,0.25,16.22248754091561
new,aux12,141,libero_90,51,15,0,21,17,0.07007947918914613,0.01590629853308201,0.026978490874171257,0.0037080603651702404,0.25,5.6030112486332655
new,common20,141,libero_10,34,15,0,21,67,0.10684652413640701,0.01578991860151291,0.008616705425083637,0.005072824191302061,0.25,12.305822496302426
new,new_only4,141,libero_object,13,15,0,21,26,0.09952960731018157,0.08674119412899017,0.01325975451618433,0.00996259693056345,0.25,6.812594074755907
new,common20,141,libero_spatial,7,15,0,21,27,0.09006782408271517,0.07458291202783585,0.013498335145413876,0.013893470168113708,0.25,6.865835653617978
new,aux12,142,libero_90,55,15,0,21,28,0.09359827176446006,0.06907422840595245,0.011290863156318665,0.007797886151820421,0.25,7.152344146743417
new,new_only4,142,libero_10,32,15,0,21,59,0.14244339224838073,0.16264663636684418,0.014788947068154812,0.025489991530776024,0.25,11.869339502416551
new,aux12,142,libero_90,56,15,0,21,26,0.09111019685154868,0.03430869057774544,0.013213313184678555,0.0076379855163395405,0.25,6.8899809923022985
new,new_only4,142,libero_spatial,1,15,0,21,24,0.13219475888070606,0.06405956298112869,0.018651079386472702,0.01661219447851181,0.25,6.67756971437484
new,aux12,143,libero_90,95,15,0,21,30,0.1093834230587596,0.036008283495903015,0.012028071098029613,0.005865662824362516,0.25,7.488208239898086
new,aux12,143,libero_90,62,15,0,21,23,0.09285388886928558,0.05592329427599907,0.008245036005973816,0.008732272312045097,0.25,6.313107747584581
new,common20,143,libero_10,36,15,0,21,59,0.11589475898515611,0.024551652371883392,0.014017896726727486,0.0035999079700559378,0.25,11.002759408205748
new,aux12,143,libero_90,42,15,0,21,25,0.0829752002443586,0.049269899725914,0.0070448219776153564,0.004745905287563801,0.25,6.819408494047821
new,new_only4,144,libero_object,17,15,0,21,29,0.12581723183393478,0.04991825670003891,0.02556878887116909,0.010858423076570034,0.25,7.009822951629758
new,common20,144,libero_spatial,5,15,0,21,20,0.17421516705126988,0.08583655208349228,0.021372158080339432,0.011915648356080055,0.25,5.503406537696719
new,common20,144,libero_goal,22,15,0,21,22,0.1741923363435836,0.13222377002239227,0.0547461062669754,0.051614560186862946,0.25,5.69938700273633
new,common20,144,libero_goal,20,15,0,21,27,0.12773775735071727,0.15427808463573456,0.024759797379374504,0.019873470067977905,0.25,7.147186340764165
new,aux12,145,libero_90,42,16,0,21,26,0.09404873528650828,0.03354724124073982,0.012087279930710793,0.005003801081329584,0.25,6.816021707840264
new,common20,145,libero_spatial,7,16,0,21,26,0.14966680606206256,0.06823355704545975,0.023554503917694092,0.013873612508177757,0.25,6.217805502004921
new,common20,145,libero_object,14,16,0,21,32,0.13604268644537243,0.11485780775547028,0.01839275285601616,0.012257669121026993,0.25,7.100426127202809
new,new_only4,145,libero_spatial,1,16,0,21,32,0.1423377479825701,0.06617097556591034,0.03960031270980835,0.021077988669276237,0.25,7.844064591452479
new,common20,146,libero_goal,29,16,0,21,32,0.18986417849858603,0.17324034869670868,0.046298760920763016,0.023553572595119476,0.25,7.392602209933102
new,aux12,146,libero_90,51,16,0,21,19,0.04995951961193766,0.07297741621732712,0.00987477507442236,0.007774619851261377,0.25,5.895114361308515
new,common20,146,libero_goal,21,16,0,21,22,0.08910558159862246,0.10364975035190582,0.013850406743586063,0.013783573172986507,0.25,5.719351497478783
new,aux12,146,libero_90,55,16,0,21,26,0.10311798786833173,0.052530013024806976,0.014181997627019882,0.006346934475004673,0.25,7.079786063171923
new,common20,147,libero_object,19,16,0,21,28,0.09141353056544349,0.0717969611287117,0.010448926128447056,0.007548369001597166,0.25,6.599770697765052
new,common20,147,libero_10,38,16,0,21,93,0.10538907845815021,0.04634677991271019,0.006672439631074667,0.006828698795288801,0.25,15.742354176007211
new,common20,147,libero_10,37,16,0,21,59,0.12458210828758422,0.04278072342276573,0.01300003007054329,0.004783808719366789,0.25,10.777839004993439
new,aux12,147,libero_90,97,16,0,21,33,0.08388481005316689,0.020184170454740524,0.012920763343572617,0.004406454041600227,0.25,8.306305120699108
new,aux12,148,libero_90,101,16,0,21,30,0.05748061764807928,0.04973870515823364,0.008277586661279202,0.0040454985573887825,0.25,7.687398268841207
new,common20,148,libero_spatial,5,16,0,21,29,0.19010141349974133,0.19334451854228973,0.020231429487466812,0.013238674029707909,0.25,6.6193727850914
new,new_only4,148,libero_object,13,16,0,21,39,0.07476256220113663,0.17288297414779663,0.006538552697747946,0.01706804521381855,0.25,8.720632546581328
new,aux12,148,libero_90,64,16,0,21,33,0.07554899617320016,0.10310467332601547,0.007075125817209482,0.008107933215796947,0.25,8.145866964012384
new,common20,149,libero_goal,28,16,0,21,19,0.10401473265318642,0.06054220348596573,0.012950234115123749,0.006422192789614201,0.25,5.374057840555906
new,common20,149,libero_goal,20,16,0,21,29,0.13439183575766425,0.06453804671764374,0.030387016013264656,0.009773182682693005,0.25,7.128204399719834
new,common20,149,libero_object,12,16,0,21,27,0.09983688273600169,0.034965965896844864,0.00848426204174757,0.00542416051030159,0.25,6.423494084738195
new,common20,149,libero_10,36,16,0,21,49,0.11420045509224847,0.06721705198287964,0.012167801149189472,0.00603303499519825,0.25,10.167929190210998
new,common20,150,libero_10,34,16,0,21,48,0.1020188359987168,0.030100518837571144,0.011184202507138252,0.0060288081876933575,0.25,9.55303565878421
new,common20,150,libero_goal,22,16,0,21,22,0.13859285769008453,0.08251094818115234,0.025607194751501083,0.014270036481320858,0.25,5.56283915694803
new,new_only4,150,libero_object,17,16,0,21,29,0.10592465031714667,0.07795491069555283,0.009233462624251842,0.00683616753667593,0.25,6.983398047275841
new,common20,150,libero_spatial,4,16,0,21,31,0.15899673246202015,0.09721147269010544,0.01072599831968546,0.006193876266479492,0.25,7.153143623843789
new,new_only4,151,libero_10,32,16,0,21,54,0.13165091652245747,0.03892407938838005,0.014183949679136276,0.00524564553052187,0.25,11.23274075333029
new,common20,151,libero_goal,25,16,0,21,24,0.12826339261872427,0.1623583734035492,0.04833371937274933,0.028753606602549553,0.25,6.0178167736157775
new,common20,151,libero_object,15,16,0,21,37,0.1515203018983205,0.06606971472501755,0.011904425919055939,0.005150983110070229,0.25,7.817072209902108
new,common20,151,libero_spatial,0,16,0,21,19,0.20830576547554558,0.17471489310264587,0.02680230885744095,0.01431223750114441,0.25,5.397304360754788
new,aux12,152,libero_90,96,16,0,21,21,0.1075123626561392,0.03822583332657814,0.011342592537403107,0.007876184768974781,0.25,5.949973023496568
new,aux12,152,libero_90,62,16,0,21,30,0.09332983976318723,0.11781518906354904,0.008284637704491615,0.018808865919709206,0.25,7.386031928472221
new,aux12,152,libero_90,73,16,0,21,44,0.10723185716640382,0.14749500155448914,0.008479614742100239,0.01129433698952198,0.25,9.398501053452492
new,common20,152,libero_spatial,2,16,0,21,23,0.1168544448557354,0.054299246519804,0.017927121371030807,0.007982502691447735,0.25,5.913355302065611
new,common20,153,libero_10,35,16,0,21,43,0.07496007886670884,0.021585378795862198,0.008545175194740295,0.0038828756660223007,0.25,8.588248760439456
new,aux12,153,libero_90,43,16,0,21,35,0.08674785210972741,0.03818105533719063,0.006967803463339806,0.006627269089221954,0.25,8.217691034078598
new,aux12,153,libero_90,95,16,0,21,25,0.1256169272320611,0.047980498522520065,0.007987076416611671,0.007952875457704067,0.25,6.842493673786521
