action_delta_mse_vs_cc,arm,asset,branch,cc_reconstruction_max_abs,cohort,core_norm,core_reference_norm,core_reference_shape,core_relative_l2,core_shape,core_shape_match,donor_global_task_id,e_norm,e_reference_norm,e_reference_shape,e_relative_l2,e_shape,e_shape_match,first5_dimension_mse,first5_mse,first5_time_mse,full_mse,fused_norm,fused_reference_norm,fused_reference_shape,fused_relative_l2,fused_shape,fused_shape_match,global_task_id,h_norm,h_reference_norm,h_reference_shape,h_relative_l2,h_shape,h_shape_match,inference_first5_actions,inference_first5_dimension_mse,inference_first5_mse,inference_first5_time_mse,lora_a_norm,lora_a_relative_l2,lora_b_norm,lora_b_relative_l2,noise_seed,other_demo,procedure_norm,procedure_reference_norm,procedure_reference_shape,procedure_relative_l2,procedure_shape,procedure_shape_match,query_demo,query_fraction,query_position,suite,suite_task_id,target_first5_actions,tau1_first5_dimension_mse,tau1_first5_mse,tau1_first5_time_mse,teacher_demo
0.0,CC,C600,M,,A,185.170166015625,185.170166015625,"[1,9,256]",0.0,"[1,9,256]",True,20,527.96728515625,527.96728515625,"[29,9,256]",0.0,"[29,9,256]",True,"[0.18022742867469788,1.2857966423034668,0.05355382710695267,0.627623975276947,0.007700068410485983,0.0822349414229393,0.0038514980114996433]",0.32014116644859314,"[0.410648912191391,0.37155264616012573,0.31459373235702515,0.26295849680900574,0.2409522533416748]",0.20248465240001678,281.9061279296875,281.9061279296875,[81920],0.0,[81920],True,25,469.527587890625,469.527587890625,"[29,50,1024]",0.0,"[29,50,1024]",True,"[[[-0.2913045287132263,-0.28865358233451843,-0.5269255042076111,-0.841177225112915,-0.1321375072002411,0.28974390029907227,-1.0048799514770508],[-0.21773582696914673,-0.30367007851600647,-0.4432843327522278,-0.7955271005630493,-0.10251030325889587,0.21543282270431519,-0.9959718585014343],[-0.13330161571502686,-0.33435946702957153,-0.2901172637939453,-0.7214229702949524,-0.059616103768348694,0.12072243541479111,-1.0043225288391113],[-0.07260636985301971,-0.31230297684669495,-0.10892501473426819,-0.6649126410484314,-0.005933552980422974,0.023804880678653717,-1.0087695121765137],[-0.04441706836223602,-0.2793235778808594,0.001155998557806015,-0.6295504570007324,-0.028290025889873505,-0.00979771837592125,-1.0119248628616333]]]","[0.2971746027469635,1.8072433471679688,0.06438974291086197,0.29528966546058655,0.0022595126647502184,0.041197292506694794,5.556616451940499e-05]",0.35822993516921997,"[0.3543701469898224,0.3536556661128998,0.36372432112693787,0.36264532804489136,0.35675445199012756]",32.98884575351216,0.0,42.18729978257536,0.0,7313767176395743740,48,981.4771728515625,981.4771728515625,"[1,29,256]",0.0,"[1,29,256]",True,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.001053601154126227,0.6428109407424927,0.00913939531892538,0.019666805863380432,0.020609600469470024,6.415195093723014e-05,0.002173819113522768]",0.09935975819826126,"[0.10212040692567825,0.09921754896640778,0.1003783643245697,0.09459908306598663,0.10048338770866394]",46
0.006846868898719549,WW,C600,M,,A,163.92857360839844,185.170166015625,"[1,9,256]",0.1912866085767746,"[1,9,256]",True,20,452.32598876953125,527.96728515625,"[29,9,256]",,"[26,9,256]",False,"[0.17016154527664185,1.3242424726486206,0.04915696009993553,0.6674579381942749,0.010680272243916988,0.08554398268461227,0.0022096389438956976]",0.32992181181907654,"[0.4363468289375305,0.3777635991573334,0.3242204189300537,0.27027711272239685,0.241001158952713]",0.20301268994808197,281.8924865722656,281.9061279296875,[81920],0.12653255462646484,[81920],True,25,447.43853759765625,469.527587890625,"[29,50,1024]",,"[26,50,1024]",False,"[[[-0.3620598316192627,-0.1286683976650238,-0.5849198698997498,-0.9333997964859009,-0.15055620670318604,0.3651859164237976,-1.0037676095962524],[-0.26279765367507935,-0.13810323178768158,-0.49131643772125244,-0.889013409614563,-0.11214668303728104,0.2798386812210083,-0.9950642585754395],[-0.14026549458503723,-0.15964250266551971,-0.27894309163093567,-0.7932838201522827,-0.04391063004732132,0.15066881477832794,-1.0034774541854858],[-0.0547359324991703,-0.10885699093341827,-0.03739345446228981,-0.7312514781951904,0.029454246163368225,0.02333500236272812,-1.009464144706726],[-0.017384633421897888,-0.07546329498291016,0.09804818034172058,-0.6973492503166199,-0.003831803798675537,-0.014923054724931717,-1.0074279308319092]]]","[0.28917196393013,1.352858543395996,0.09544533491134644,0.38751694560050964,0.004062651190906763,0.0617789588868618,3.9078662666724995e-05]",0.3129819333553314,"[0.3172580897808075,0.3107176423072815,0.3123084604740143,0.3111192584037781,0.31350627541542053]",33.755198975424264,0.09325781075152648,40.97034463281754,0.17465494134442627,7313767176395743740,48,937.5553588867188,981.4771728515625,"[1,29,256]",,"[1,26,256]",False,47,0.75,104,libero_goal,5,"[[[-0.6857144832611084,1.0467278957366943,-0.485465407371521,-0.18518781661987305,-0.15501761436462402,-0.040709614753723145,-1.0],[-0.6857144832611084,1.0436127185821533,-0.47674447298049927,-0.18518781661987305,-0.14893865585327148,-0.040709614753723145,-1.0],[-0.6821430921554565,1.0436127185821533,-0.4622095823287964,-0.18518781661987305,-0.11246448755264282,-0.040709614753723145,-1.0],[-0.6892858743667603,1.0373821258544922,-0.44186079502105713,-0.19865578413009644,-0.06991147994995117,-0.040709614753723145,-1.0],[-0.7000001668930054,1.031151533126831,-0.4215119481086731,-0.2188577651977539,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.0032392051070928574,0.6739116311073303,0.017928212881088257,0.024959957227110863,0.014902464114129543,0.00038629790651611984,0.007283724378794432]",0.1060873493552208,"[0.10678388923406601,0.10513361543416977,0.10752534866333008,0.1019883006811142,0.1090056374669075]",46
0.0,CC,C600,M,,B,184.6826171875,184.6826171875,"[1,9,256]",0.0,"[1,9,256]",True,20,602.338623046875,602.338623046875,"[38,9,256]",0.0,"[38,9,256]",True,"[0.006810800638049841,0.03559418395161629,0.08371076732873917,0.1960996836423874,0.0444188117980957,0.0027408557943999767,0.00021950100199319422]",0.05279923230409622,"[0.027880879119038582,0.0312197208404541,0.04047813639044762,0.06198379397392273,0.10243363678455353]",0.07144448161125183,281.8997497558594,281.8997497558594,[81920],0.0,[81920],True,25,537.4780883789062,537.4780883789062,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.24328863620758057,0.17052657902240753,-0.7347959280014038,0.09363141655921936,-0.2048676609992981,-0.042630381882190704,-0.9950129985809326],[-0.26126113533973694,0.22244775295257568,-0.700936496257782,0.03600553423166275,-0.20046935975551605,-0.029822736978530884,-0.9920312762260437],[-0.23256029188632965,0.3525962829589844,-0.6272785663604736,-0.07115235179662704,-0.19268973171710968,-0.025945361703634262,-0.9947983622550964],[-0.1524227112531662,0.5173922181129456,-0.4969039261341095,-0.1658625602722168,-0.1756213903427124,-0.020040005445480347,-1.0003595352172852],[-0.09701395779848099,0.6387612223625183,-0.3787963092327118,-0.22057607769966125,-0.1515984833240509,-0.025463297963142395,-0.9992997050285339]]]","[0.008791996166110039,0.12769542634487152,0.08085393905639648,0.08983932435512543,0.01363607682287693,0.0017818032065406442,2.320948988199234e-05]",0.04608882591128349,"[0.027481863275170326,0.026588402688503265,0.031869884580373764,0.05740746855735779,0.08709650486707687]",33.29653434990886,0.0,42.50060045944018,0.0,5172841219135816146,46,1124.13232421875,1124.13232421875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.02483651414513588,0.05194332078099251,0.01617668941617012,0.027161801233887672,0.05718429014086723,0.0007747411145828664,0.0005583140882663429]",0.02551938220858574,"[0.017181335017085075,0.015740033239126205,0.020141208544373512,0.031894832849502563,0.04263950139284134]",48
0.0009722572285681963,WW,C600,M,,B,173.32192993164062,184.6826171875,"[1,9,256]",0.10867654532194138,"[1,9,256]",True,20,508.74346923828125,602.338623046875,"[38,9,256]",,"[30,9,256]",False,"[0.00946138333529234,0.019928259775042534,0.08008408546447754,0.2061111479997635,0.03974787890911102,0.0018815603107213974,0.0003334721259307116]",0.051078252494335175,"[0.03065064176917076,0.03400873392820358,0.03964041918516159,0.05699934437870979,0.09409214556217194]",0.07440102845430374,281.90045166015625,281.8997497558594,[81920],0.10274626314640045,[81920],True,25,480.6707763671875,537.4780883789062,"[38,50,1024]",,"[30,50,1024]",False,"[[[-0.27079567313194275,0.10600298643112183,-0.75858473777771,0.11551553755998611,-0.19477038085460663,-0.04346627742052078,-0.9946122169494629],[-0.2889048457145691,0.14744581282138824,-0.7205384969711304,0.05458984151482582,-0.18941648304462433,-0.03313294053077698,-0.993230402469635],[-0.25889110565185547,0.27030622959136963,-0.6407891511917114,-0.05671156197786331,-0.1779346466064453,-0.027701547369360924,-0.9955423474311829],[-0.16523294150829315,0.4401000142097473,-0.493224561214447,-0.1648784875869751,-0.16199350357055664,-0.023949921131134033,-1.0012283325195312],[-0.10105498135089874,0.5625550746917725,-0.36301228404045105,-0.2247292399406433,-0.1388799101114273,-0.029778316617012024,-1.0016404390335083]]]","[0.006954947020858526,0.08410821110010147,0.0809527039527893,0.09685780853033066,0.010955187492072582,0.0018716499907895923,1.9785233234870248e-05]",0.04024575650691986,"[0.026317177340388298,0.02411315031349659,0.0255594439804554,0.04809200018644333,0.07714702188968658]",33.6929297167446,0.0734889418099708,41.95600861715963,0.14709101967920019,5172841219135816146,46,1015.8109741210938,1124.13232421875,"[1,38,256]",,"[1,30,256]",False,49,0.25,29,libero_goal,5,"[[[-0.2857147455215454,0.02180635929107666,-0.8575582504272461,-0.2659956216812134,-0.06991147994995117,0.033626556396484375,-1.0],[-0.2964290380477905,0.04361319541931152,-0.8459303379058838,-0.29966557025909424,-0.06991147994995117,0.015927433967590332,-1.0],[-0.2857147455215454,0.06230473518371582,-0.8459303379058838,-0.3400694727897644,-0.06991147994995117,0.0017682313919067383,-1.0],[-0.28214335441589355,0.07476580142974854,-0.8517442941665649,-0.39394134283065796,-0.06991147994995117,-0.019470691680908203,-1.0],[-0.24285763502120972,0.0872267484664917,-0.8197675347328186,-0.5084190368652344,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.036077745258808136,0.033231522887945175,0.014543689787387848,0.029571667313575745,0.06177776679396629,0.0007670202176086605,0.00046375542297028005]",0.02520473673939705,"[0.020030120387673378,0.01685495860874653,0.020469648763537407,0.029236435890197754,0.039432525634765625]",48
0.0,CC,C600,M,,B,184.6826171875,184.6826171875,"[1,9,256]",0.0,"[1,9,256]",True,20,602.338623046875,602.338623046875,"[38,9,256]",0.0,"[38,9,256]",True,"[0.048427093774080276,0.39131343364715576,0.9686943292617798,0.0037015534471720457,0.3820204436779022,0.00571631221100688,0.014861145988106728]",0.259247750043869,"[0.524901270866394,0.3732070326805115,0.24277541041374207,0.09092281013727188,0.06443236768245697]",0.10341088473796844,281.8997497558594,281.8997497558594,[81920],0.0,[81920],True,25,537.4780883789062,537.4780883789062,"[38,50,1024]",0.0,"[38,50,1024]",True,"[[[-0.8493356704711914,-0.08689866960048676,-1.0194964408874512,-0.21200913190841675,-0.8154337406158447,-0.009328119456768036,-0.9764591455459595],[-0.858041524887085,-0.034546785056591034,-0.9710274934768677,-0.2020275890827179,-0.7639689445495605,-0.0008688271045684814,-0.9880461692810059],[-0.8865285515785217,0.06021030992269516,-0.861602783203125,-0.16350127756595612,-0.6741811037063599,-0.0019539445638656616,-0.9894508123397827],[-0.8786046504974365,0.2262762188911438,-0.6847871541976929,-0.1256706714630127,-0.5543218851089478,-0.005534134805202484,-0.9853634238243103],[-0.8233708143234253,0.3299195170402527,-0.5280405282974243,-0.12495438754558563,-0.47985944151878357,-0.011277602054178715,-0.991769015789032]]]","[0.013927103951573372,0.8714191317558289,0.43899327516555786,0.011419052258133888,0.26736047863960266,0.001235529431141913,0.0002180659503210336]",0.22922466695308685,"[0.3153906464576721,0.30118557810783386,0.2469591200351715,0.16438929736614227,0.11819873750209808]",33.29653434990886,0.0,42.50060045944018,0.0,5635482954592866291,46,1124.13232421875,1124.13232421875,"[1,38,256]",0.0,"[1,38,256]",True,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.002711645094677806,0.8234249353408813,0.03470448777079582,0.0002522032300475985,0.02584735117852688,0.0005091722123324871,0.008280875161290169]",0.12796153128147125,"[0.12890949845314026,0.1303780972957611,0.13093732297420502,0.12772779166698456,0.12185493856668472]",48
0.0007651474443264306,WW,C600,M,,B,173.32192993164062,184.6826171875,"[1,9,256]",0.10867654532194138,"[1,9,256]",True,20,508.74346923828125,602.338623046875,"[38,9,256]",,"[30,9,256]",False,"[0.04317229241132736,0.41617679595947266,0.9856253862380981,0.004235138650983572,0.3661964535713196,0.0037133139558136463,0.012152242474257946]",0.261610209941864,"[0.5378639101982117,0.38236501812934875,0.2368321567773819,0.0880550965666771,0.06293495744466782]",0.10214515775442123,281.90045166015625,281.8997497558594,[81920],0.10274626314640045,[81920],True,25,480.6707763671875,537.4780883789062,"[38,50,1024]",,"[30,50,1024]",False,"[[[-0.8730462789535522,-0.08564268797636032,-1.0776015520095825,-0.21074146032333374,-0.8295755982398987,0.013445891439914703,-0.9742646813392639],[-0.8828070163726807,-0.03779399394989014,-1.0289006233215332,-0.20176154375076294,-0.7731328010559082,0.02539689838886261,-0.983423113822937],[-0.9191985726356506,0.053725093603134155,-0.9210765361785889,-0.17011326551437378,-0.6825388669967651,0.03141694888472557,-0.9890082478523254],[-0.9205443263053894,0.21543067693710327,-0.7385534048080444,-0.14230066537857056,-0.5583930015563965,0.02503196895122528,-0.9848107695579529],[-0.8684031963348389,0.3129309415817261,-0.5713851451873779,-0.1459026038646698,-0.4746227562427521,0.01728944480419159,-0.9915851354598999]]]","[0.023004552349448204,0.8831228613853455,0.5133039355278015,0.009219048544764519,0.27449890971183777,0.004038195591419935,0.0002718882169574499]",0.24392278492450714,"[0.3322546184062958,0.31856316328048706,0.264071524143219,0.17753973603248596,0.1271848976612091]",33.6929297167446,0.0734889418099708,41.95600861715963,0.14709101967920019,5635482954592866291,46,1015.8109741210938,1124.13232421875,"[1,38,256]",,"[1,30,256]",False,49,0.75,87,libero_goal,5,"[[[-0.8285714983940125,0.999998927116394,-0.1802329421043396,-0.2659956216812134,-0.2522818446159363,-0.040709614753723145,-1.0],[-0.7750001549720764,1.0155751705169678,-0.16860508918762207,-0.2659956216812134,-0.17325466871261597,-0.040709614753723145,-1.0],[-0.7392858862876892,1.021805763244629,-0.17732608318328857,-0.2659956216812134,-0.12462258338928223,-0.040709614753723145,-1.0],[-0.7250001430511475,1.031151533126831,-0.17732608318328857,-0.2659956216812134,-0.10638552904129028,-0.040709614753723145,-1.0],[-0.6928573846817017,1.0373821258544922,-0.1802329421043396,-0.2659956216812134,-0.06991147994995117,-0.040709614753723145,-1.0]]]","[0.001644484349526465,0.8141112327575684,0.04728664457798004,6.930636300239712e-05,0.02527965046465397,0.0013553606113418937,0.01642727665603161]",0.12945343554019928,"[0.1316639631986618,0.1326645314693451,0.13275691866874695,0.12874121963977814,0.12144055217504501]",48
0.0,CC,C600,M,,A,209.09634399414062,209.09634399414062,"[1,19,256]",0.0,"[1,19,256]",True,37,696.73681640625,696.73681640625,"[48,19,256]",0.0,"[48,19,256]",True,"[0.08283526450395584,0.11671715974807739,0.007495241705328226,0.15372663736343384,0.012766649015247822,0.0008903629495762289,0.0004010156262665987]",0.05354747548699379,"[0.03206303343176842,0.04631813243031502,0.06175653636455536,0.06451337039470673,0.06308632344007492]",0.11834494024515152,281.6885986328125,281.6885986328125,[81920],0.0,[81920],True,34,607.9999389648438,607.9999389648438,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[0.5782347917556763,-0.43536296486854553,-0.03167033940553665,-0.31388142704963684,-0.15164634585380554,-0.051602233201265335,1.0182647705078125],[0.5388054251670837,-0.40714624524116516,-0.058424677699804306,-0.3097696900367737,-0.14804112911224365,-0.053516071289777756,1.0121060609817505],[0.4830889403820038,-0.3741045594215393,-0.07561363279819489,-0.29630571603775024,-0.15354135632514954,-0.05175399035215378,1.0111215114593506],[0.4046567380428314,-0.3573877513408661,-0.1324584037065506,-0.2921431064605713,-0.19428707659244537,-0.05591617524623871,1.0180732011795044],[0.3088738024234772,-0.3181037902832031,-0.20589400827884674,-0.28664323687553406,-0.2625424563884735,-0.0504801869392395,1.009949803352356]]]","[0.019319627434015274,0.09395772963762283,0.0006282382528297603,0.125879168510437,0.009098521433770657,0.00014626725169364363,0.00020592367218341678]",0.035605065524578094,"[0.019705142825841904,0.031835563480854034,0.042039092630147934,0.042874325066804886,0.04157121852040291]",23.698206090033086,0.0,26.947828300459577,0.0,7570421501061691922,48,1144.84130859375,1144.84130859375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.19593991339206696,0.056449200958013535,0.01341335941106081,0.048994190990924835,0.1301911324262619,0.00024594328715465963,0.00013265095185488462]",0.06362377107143402,"[0.050309326499700546,0.05314800888299942,0.0747373104095459,0.07548429816961288,0.06443992257118225]",46
0.0013402298791334033,WW,C600,M,,A,202.44876098632812,209.09634399414062,"[1,19,256]",0.1228925809264183,"[1,19,256]",True,37,746.686279296875,696.73681640625,"[48,19,256]",,"[58,19,256]",False,"[0.09090598672628403,0.11244650185108185,0.012124631553888321,0.12178509682416916,0.023400459438562393,0.0007338029099628329,0.0003070423554163426]",0.05167193338274956,"[0.03710918873548508,0.04698078706860542,0.05961679667234421,0.06078295409679413,0.05386994034051895]",0.11711883544921875,281.7428283691406,281.6885986328125,[81920],0.16189412772655487,[81920],True,34,667.1558837890625,607.9999389648438,"[48,50,1024]",,"[58,50,1024]",False,"[[[0.6416033506393433,-0.4431261718273163,-0.004490166902542114,-0.30927950143814087,-0.10349944978952408,-0.043629635125398636,1.0176182985305786],[0.6023044586181641,-0.4123501181602478,-0.038667552173137665,-0.30489420890808105,-0.09701313078403473,-0.04317129775881767,1.0108864307403564],[0.5396835207939148,-0.3787018656730652,-0.061816781759262085,-0.29268938302993774,-0.0973644107580185,-0.04368707537651062,1.0090022087097168],[0.467266321182251,-0.36457061767578125,-0.11736272275447845,-0.28794065117836,-0.11766619980335236,-0.05179368332028389,1.0154285430908203],[0.37812891602516174,-0.3292962312698364,-0.1927519291639328,-0.285147488117218,-0.15962965786457062,-0.043291978538036346,1.0106585025787354]]]","[0.03998880833387375,0.08965450525283813,0.00036852469202131033,0.12338234484195709,0.015555706806480885,3.059537266381085e-05,0.00017234470578841865]",0.03845040500164032,"[0.024213086813688278,0.03609485179185867,0.04568372666835785,0.04543137922883034,0.04082898795604706]",26.056942134456943,0.25768436739047346,27.14233896594391,0.4202149850619166,7570421501061691922,48,1202.2520751953125,1144.84130859375,"[1,48,256]",,"[1,58,256]",False,47,0.25,68,libero_10,4,"[[[0.4535706043243408,-0.6542057991027832,-0.017442405223846436,-0.09091198444366455,-0.30699288845062256,-0.040709614753723145,0.9999990463256836],[0.37142765522003174,-0.7009347081184387,-0.017442405223846436,0.0033638477325439453,-0.24012374877929688,-0.040709614753723145,0.9999990463256836],[0.31428492069244385,-0.7102804780006409,-0.08430278301239014,0.09090554714202881,-0.20364969968795776,-0.040709614753723145,0.9999990463256836],[0.26428496837615967,-0.6915888786315918,-0.13372141122817993,0.11784148216247559,-0.1854127049446106,-0.040709614753723145,0.9999990463256836],[0.23928487300872803,-0.6510905027389526,-0.17151212692260742,0.11784148216247559,-0.16109663248062134,-0.040709614753723145,0.9999990463256836]]]","[0.2788020074367523,0.03994837403297424,0.026582766324281693,0.03420843556523323,0.20713506639003754,0.00039839392411522567,0.0001627511519473046]",0.0838911160826683,"[0.0713406503200531,0.07253172248601913,0.0947246253490448,0.09530598670244217,0.08555261045694351]",46
0.0,CC,C600,M,,A,209.09634399414062,209.09634399414062,"[1,19,256]",0.0,"[1,19,256]",True,37,696.73681640625,696.73681640625,"[48,19,256]",0.0,"[48,19,256]",True,"[0.04697568342089653,0.0015589653048664331,0.0272729080170393,0.003082687733694911,0.013956554234027863,0.06093885377049446,0.0030388229060918093]",0.022403495386242867,"[0.02955908142030239,0.02912633866071701,0.01933453604578972,0.013812348246574402,0.020185183733701706]",0.07237321138381958,281.6885986328125,281.6885986328125,[81920],0.0,[81920],True,34,607.9999389648438,607.9999389648438,"[48,50,1024]",0.0,"[48,50,1024]",True,"[[[-0.6988013386726379,-0.00597001239657402,-0.6215659379959106,-0.30151888728141785,0.03349676728248596,-0.029869094491004944,-1.0077792406082153],[-0.6561809778213501,0.0046867430210113525,-0.5989494323730469,-0.2966287434101105,0.01595792919397354,-0.03249216079711914,-1.015936017036438],[-0.6109073758125305,-0.02733992040157318,-0.5691883563995361,-0.28780481219291687,-0.0073210978880524635,-0.06163443624973297,-1.0135440826416016],[-0.554443359375,-0.020293012261390686,-0.5229771137237549,-0.27853384613990784,-0.02200639620423317,-0.05986418202519417,-1.0048960447311401],[-0.4603169560432434,0.0035970471799373627,-0.46482884883880615,-0.2737830579280853,-0.01654064655303955,-0.08286698162555695,-1.0188944339752197]]]","[0.011346538551151752,0.00032384373480454087,0.0034783438313752413,0.0005787565023638308,0.008537768386304379,0.004617487546056509,0.0001757772552082315]",0.004151216708123684,"[0.004184340592473745,0.0042593106627464294,0.0037991313729435205,0.003516324097290635,0.0049969772808253765]",23.698206090033086,0.0,26.947828300459577,0.0,5052251981188736845,48,1144.84130859375,1144.84130859375,"[1,48,256]",0.0,"[1,48,256]",True,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.14360494911670685,0.0003189999551977962,0.03856583312153816,0.002894038101658225,0.004271273966878653,0.009922700934112072,0.42272529006004333]",0.08890044689178467,"[0.022308282554149628,0.03510161116719246,0.055022478103637695,0.11503110080957413,0.21703879535198212]",46
0.0004482243675738573,WW,C600,M,,A,202.44876098632812,209.09634399414062,"[1,19,256]",0.1228925809264183,"[1,19,256]",True,37,746.686279296875,696.73681640625,"[48,19,256]",,"[58,19,256]",False,"[0.05544143542647362,0.0007413229905068874,0.02371062897145748,0.004290567245334387,0.025602668523788452,0.059440989047288895,0.0014364132657647133]",0.024380575865507126,"[0.03211041912436485,0.02812504768371582,0.02227262780070305,0.01701388508081436,0.022380897775292397]",0.0715252086520195,281.7428283691406,281.6885986328125,[81920],0.16189412772655487,[81920],True,34,667.1558837890625,607.9999389648438,"[48,50,1024]",,"[58,50,1024]",False,"[[[-0.6651967167854309,-0.007542930543422699,-0.6130585074424744,-0.3074556887149811,0.09051068127155304,-0.03184879571199417,-1.0056116580963135],[-0.6312918663024902,-0.0011588484048843384,-0.591744065284729,-0.3030024468898773,0.070432148873806,-0.034018710255622864,-1.013301134109497],[-0.5898736119270325,-0.026417121291160583,-0.5638309717178345,-0.2931915521621704,0.04393535852432251,-0.05783902108669281,-1.0115246772766113],[-0.5374816656112671,-0.023857206106185913,-0.5206974148750305,-0.28335079550743103,0.02456359937787056,-0.05557665601372719,-1.0046454668045044],[-0.45398521423339844,0.0008019735105335712,-0.4682161211967468,-0.2778075039386749,0.024566680192947388,-0.07680970430374146,-1.0201606750488281]]]","[0.015638625249266624,0.00036032660864293575,0.0033433258067816496,0.0008537566172890365,0.020331785082817078,0.004611125681549311,0.00015385243750642985]",0.00647039944306016,"[0.007100105285644531,0.007006751373410225,0.0062294271774590015,0.0056411041878163815,0.006374611519277096]",26.056942134456943,0.25768436739047346,27.14233896594391,0.4202149850619166,5052251981188736845,48,1202.2520751953125,1144.84130859375,"[1,48,256]",,"[1,58,256]",False,47,0.75,206,libero_10,4,"[[[-0.7464287281036377,0.02180635929107666,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.1327449083328247,-1.0],[-0.7571430206298828,-0.003115832805633545,-0.5901165008544922,-0.2659956216812134,-0.0820695161819458,-0.12566518783569336,-1.0],[-0.7392858862876892,-0.006231069564819336,-0.593023419380188,-0.2659956216812134,-0.0820695161819458,-0.11504578590393066,-1.0],[-0.6642858982086182,-0.006231069564819336,-0.5872094631195068,-0.2659956216812134,-0.10638552904129028,-0.09026700258255005,-1.0],[-0.58571457862854,0.015575766563415527,-0.5726746916770935,-0.2659956216812134,-0.10030657052993774,-0.07610780000686646,-1.0]]]","[0.15958645939826965,0.00012541573960334063,0.039188142865896225,0.0025882143527269363,0.006394932512193918,0.010961150750517845,0.4356869161128998]",0.09350445866584778,"[0.026416068896651268,0.0384892113506794,0.06019210070371628,0.11951392889022827,0.2229110151529312]",46
